county,precinct,office,district,candidate,party,votes,election_day,early_voting,av_counting_boards
Newaygo,"Ashland Township, Precinct 1",U.S. House,2,Michael Lynch,Democrat,360,325,35,0
Newaygo,"Ashland Township, Precinct 1",U.S. House,2,John R. Moolenaar,Republican,1095,954,141,0
Newaygo,"Ashland Township, Precinct 1",U.S. House,2,Ben DeJong,Libertarian,14,13,1,0
Newaygo,"Ashland Township, Precinct 1",U.S. House,2,Scott Adams,U.S. Taxpayers,19,19,0,0
Newaygo,"Ashland Township, Precinct 1",U.S. House,2,Write-in,,3,2,1,0
Newaygo,"Ashland Township, Precinct 1",U.S. House,2,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",U.S. House,2,Under Vote Count,,55,53,2,0
Newaygo,"Ashland Township, Precinct 1",State House,101,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",State House,101,Christopher R. Crain,Democrat,373,339,34,0
Newaygo,"Ashland Township, Precinct 1",State House,101,Joseph D. Fox,Republican,1104,960,144,0
Newaygo,"Ashland Township, Precinct 1",State House,101,Write-in,,6,6,0,0
Newaygo,"Ashland Township, Precinct 1",State House,101,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",State House,101,Under Vote Count,,63,61,2,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,350,317,33,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,339,306,33,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,973,848,125,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,967,843,124,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,37,35,2,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,17,15,2,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,23,20,3,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,46,41,5,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Write-in,,4,3,1,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Member of the State Board of Education,,Under Vote Count,,336,304,32,0
Newaygo,"Ashland Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,360,326,34,0
Newaygo,"Ashland Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,332,300,32,0
Newaygo,"Ashland Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,1020,891,129,0
Newaygo,"Ashland Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,921,800,121,0
Newaygo,"Ashland Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,38,36,2,0
Newaygo,"Ashland Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,44,38,6,0
Newaygo,"Ashland Township, Precinct 1",Regent of the University of Michigan,,Write-in,,6,4,2,0
Newaygo,"Ashland Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,371,337,34,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,356,323,33,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,326,294,32,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,979,853,126,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,971,846,125,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,35,33,2,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,24,22,2,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,22,18,4,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,7,7,0,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,Write-in,,8,5,3,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,364,331,33,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,331,299,32,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,330,299,31,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,977,849,128,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,954,837,117,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,21,20,1,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,15,12,3,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,6,4,2,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,37,31,6,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,12,11,1,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Write-in,,7,5,2,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,402,365,37,0
Newaygo,"Ashland Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",County Prosecuting Attorney,,Rachel Robinson,Republican,1202,1056,146,0
Newaygo,"Ashland Township, Precinct 1",County Prosecuting Attorney,,Write-in,,22,20,2,0
Newaygo,"Ashland Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,322,290,32,0
Newaygo,"Ashland Township, Precinct 1",County Sheriff,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",County Sheriff,,Bob Mendham,Republican,1210,1062,148,0
Newaygo,"Ashland Township, Precinct 1",County Sheriff,,Write-in,,27,24,3,0
Newaygo,"Ashland Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",County Sheriff,,Under Vote Count,,309,280,29,0
Newaygo,"Ashland Township, Precinct 1",County Clerk,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",County Clerk,,Jason VanderStelt,Republican,1197,1050,147,0
Newaygo,"Ashland Township, Precinct 1",County Clerk,,Write-in,,23,21,2,0
Newaygo,"Ashland Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",County Clerk,,Under Vote Count,,326,295,31,0
Newaygo,"Ashland Township, Precinct 1",County Treasurer,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",County Treasurer,,Jason O'Connell,Republican,1199,1053,146,0
Newaygo,"Ashland Township, Precinct 1",County Treasurer,,Write-in,,24,22,2,0
Newaygo,"Ashland Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",County Treasurer,,Under Vote Count,,323,291,32,0
Newaygo,"Ashland Township, Precinct 1",County Register of Deeds,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",County Register of Deeds,,Stewart Sanders,Republican,1204,1054,150,0
Newaygo,"Ashland Township, Precinct 1",County Register of Deeds,,Write-in,,25,23,2,0
Newaygo,"Ashland Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",County Register of Deeds,,Under Vote Count,,317,289,28,0
Newaygo,"Ashland Township, Precinct 1",Drain Commissioner,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Drain Commissioner,,Dale E. Twing,Republican,1188,1041,147,0
Newaygo,"Ashland Township, Precinct 1",Drain Commissioner,,Write-in,,30,27,3,0
Newaygo,"Ashland Township, Precinct 1",Drain Commissioner,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Drain Commissioner,,Under Vote Count,,328,298,30,0
Newaygo,"Ashland Township, Precinct 1",County Commissioner 7th District,,Ballots Cast,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",County Commissioner 7th District,,Mike Kruithoff,Republican,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",County Commissioner 7th District,,Write-in,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",County Commissioner 7th District,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",County Commissioner 7th District,,Under Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Supervisor,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Supervisor,,Marvin Geers,Republican,1215,1069,146,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Supervisor,,Write-in,,25,22,3,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Supervisor,,Over Vote Count,,1,1,0,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Supervisor,,Under Vote Count,,305,274,31,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Clerk,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Clerk,,Shelly Boerema,Republican,1217,1070,147,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Clerk,,Write-in,,21,19,2,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Clerk,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Clerk,,Under Vote Count,,308,277,31,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Treasurer,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Treasurer,,Michelle McKinlay,Republican,1227,1078,149,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Treasurer,,Write-in,,23,21,2,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Treasurer,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Treasurer,,Under Vote Count,,296,267,29,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Trustee,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Trustee,,William Butchart,Republican,1113,976,137,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Trustee,,Gary Nelsen,Republican,1104,973,131,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Trustee,,Write-in,,33,26,7,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Trustee,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Ashland Township Trustee,,Under Vote Count,,842,757,85,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,662,578,84,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,479,435,44,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-in,,14,10,4,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Vote Count,,1,1,0,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Vote Count,,390,342,48,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,438,397,41,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,695,607,88,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-in,,16,11,5,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Vote Count,,1,1,0,0
Newaygo,"Ashland Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Vote Count,,396,350,46,0
Newaygo,"Ashland Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Philip P. Mariani,,697,624,73,0
Newaygo,"Ashland Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Christopher P. Yates,,725,640,85,0
Newaygo,"Ashland Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Write-in,,28,23,5,0
Newaygo,"Ashland Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Over Vote Count,,2,0,2,0
Newaygo,"Ashland Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Under Vote Count,,1640,1445,195,0
Newaygo,"Ashland Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Robert D. Springstead,,920,813,107,0
Newaygo,"Ashland Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Write-in,,23,18,5,0
Newaygo,"Ashland Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Over Vote Count,,1,1,0,0
Newaygo,"Ashland Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Under Vote Count,,602,534,68,0
Newaygo,"Ashland Township, Precinct 1",Judge of Probate Court Incumbent Position,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Judge of Probate Court Incumbent Position,,Melissa Dykman,,913,813,100,0
Newaygo,"Ashland Township, Precinct 1",Judge of Probate Court Incumbent Position,,Write-in,,20,14,6,0
Newaygo,"Ashland Township, Precinct 1",Judge of Probate Court Incumbent Position,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Judge of Probate Court Incumbent Position,,Under Vote Count,,613,539,74,0
Newaygo,"Ashland Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,1546,1366,180,0
Newaygo,"Ashland Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,"Ellsworth J. Stay, Jr.",,894,795,99,0
Newaygo,"Ashland Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,23,19,4,0
Newaygo,"Ashland Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,629,552,77,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools 6 Year Term,,Ballots Cast,,50,36,14,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools 6 Year Term,,Jared Hanna,,22,17,5,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools 6 Year Term,,Kim Rasch,,26,20,6,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools 6 Year Term,,Over Vote Count,,0,0,0,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools 6 Year Term,,Under Vote Count,,52,35,17,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools 4 Year Term,,Ballots Cast,,50,36,14,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools 4 Year Term,,Carrie Crosley,,22,17,5,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools 4 Year Term,,Over Vote Count,,1,1,0,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools 4 Year Term,,Under Vote Count,,27,18,9,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools Partial Term Ending 12/31/2026,,Ballots Cast,,50,36,14,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools Partial Term Ending 12/31/2026,,Jennifer Scott,,24,19,5,0
Newaygo,"Ashland Township, Precinct 1",Board Member for Fremont Public Schools Partial Term Ending 12/31/2026,,Over Vote Count,,0,0,0,0
