county,precinct,office,district,candidate,party,votes,election_day,av_counting_boards,early_voting
Jackson,"Columbia Township, Precinct 3COL",Straight Party,,U.S. Taxpayers,UST,0,0,0,0
Jackson,"Concord Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,3,2,1,0
Jackson,"Grass Lake Charter Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,1,1,0,0
Jackson,"Grass Lake Charter Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 3VIL",Straight Party,,U.S. Taxpayers,UST,0,0,0,0
Jackson,"Hanover Township, Precinct 1HH",Straight Party,,U.S. Taxpayers,UST,1,1,0,0
Jackson,"Hanover Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,2,1,1,0
Jackson,"Henrietta Township, Precinct 1NW",Straight Party,,U.S. Taxpayers,UST,3,1,2,0
Jackson,"Henrietta Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,4,2,2,0
Jackson,"Leoni Township, Precinct 1MC",Straight Party,,U.S. Taxpayers,UST,2,1,1,0
Jackson,"Leoni Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,2,1,1,0
Jackson,"Leoni Township, Precinct 3",Straight Party,,U.S. Taxpayers,UST,3,1,2,0
Jackson,"Leoni Township, Precinct 4",Straight Party,,U.S. Taxpayers,UST,1,1,0,0
Jackson,"Liberty Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0,0,0,0
Jackson,"Liberty Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,0,0,0,0
Jackson,"Napoleon Township, Precinct 1NAP",Straight Party,,U.S. Taxpayers,UST,0,0,0,0
Jackson,"Napoleon Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,1,0,1,0
Jackson,"Napoleon Township, Precinct 3NAP",Straight Party,,U.S. Taxpayers,UST,0,0,0,0
Jackson,"Norvell Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0,0,0,0
Jackson,"Norvell Township, Precinct 2COL",Straight Party,,U.S. Taxpayers,UST,1,0,1,0
Jackson,"Parma Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,3,3,0,0
Jackson,"Pulaski Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,1,1,0,0
Jackson,"Rives Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,2,1,0,1
Jackson,"Rives Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,1,1,0,0
Jackson,"Sandstone Charter Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,2,1,1,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",Straight Party,,U.S. Taxpayers,UST,1,1,0,0
Jackson,"Sandstone Charter Township, Precinct 3",Straight Party,,U.S. Taxpayers,UST,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,3,0,3,0
Jackson,"Spring Arbor Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,1,0,0,1
Jackson,"Spring Arbor Township, Precinct 3",Straight Party,,U.S. Taxpayers,UST,3,1,1,1
Jackson,"Springport Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,2,2,0,0
Jackson,"Summit Township, Precinct 1JPS",Straight Party,,U.S. Taxpayers,UST,3,0,2,1
Jackson,"Summit Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,2,0,2,0
Jackson,"Summit Township, Precinct 3JPS",Straight Party,,U.S. Taxpayers,UST,1,0,0,1
Jackson,"Summit Township, Precinct 4JPS",Straight Party,,U.S. Taxpayers,UST,1,0,1,0
Jackson,"Summit Township, Precinct 5",Straight Party,,U.S. Taxpayers,UST,2,1,1,0
Jackson,"Summit Township, Precinct 6",Straight Party,,U.S. Taxpayers,UST,2,0,1,1
Jackson,"Summit Township, Precinct 7",Straight Party,,U.S. Taxpayers,UST,1,1,0,0
Jackson,"Summit Township, Precinct 8",Straight Party,,U.S. Taxpayers,UST,3,2,1,0
Jackson,"Tompkins Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0,0,0,0
Jackson,"Waterloo Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,1,1,0,0
Jackson,"City of Jackson, Ward 1, Precinct 1",Straight Party,,Green,GRN,4,2,2,0
Jackson,"City of Jackson, Ward 2, Precinct 2",Straight Party,,Green,GRN,3,0,3,0
Jackson,"City of Jackson, Ward 2, Precinct 3",Straight Party,,Green,GRN,5,2,3,0
Jackson,"City of Jackson, Ward 3, Precinct 4",Straight Party,,Green,GRN,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 5",Straight Party,,Green,GRN,3,3,0,0
Jackson,"City of Jackson, Ward 4, Precinct 6",Straight Party,,Green,GRN,3,2,1,0
Jackson,"City of Jackson, Ward 4, Precinct 7",Straight Party,,Green,GRN,1,0,1,0
Jackson,"City of Jackson, Ward 5, Precinct 8",Straight Party,,Green,GRN,2,1,0,1
Jackson,"City of Jackson, Ward 6, Precinct 9",Straight Party,,Green,GRN,3,3,0,0
Jackson,"City of Jackson, Ward 6, Precinct 10",Straight Party,,Green,GRN,2,0,0,2
Jackson,"Blackman Charter Township, Precinct 1",Straight Party,,Green,GRN,5,4,1,0
Jackson,"Blackman Charter Township, Precinct 2NW",Straight Party,,Green,GRN,1,1,0,0
Jackson,"Blackman Charter Township, Precinct 3NW",Straight Party,,Green,GRN,3,2,0,1
Jackson,"Blackman Charter Township, Precinct 4NW",Straight Party,,Green,GRN,2,2,0,0
Jackson,"Blackman Charter Township, Precinct 5",Straight Party,,Green,GRN,1,1,0,0
Jackson,"Blackman Charter Township, Precinct 6NW",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Columbia Township, Precinct 1",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Columbia Township, Precinct 2",Straight Party,,Green,GRN,3,3,0,0
Jackson,"Columbia Township, Precinct 3COL",Straight Party,,Green,GRN,2,2,0,0
Jackson,"Concord Township, Precinct 1",Straight Party,,Green,GRN,1,1,0,0
Jackson,"Grass Lake Charter Township, Precinct 1",Straight Party,,Green,GRN,1,1,0,0
Jackson,"Grass Lake Charter Township, Precinct 2",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 3VIL",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Hanover Township, Precinct 1HH",Straight Party,,Green,GRN,1,1,0,0
Jackson,"Hanover Township, Precinct 2",Straight Party,,Green,GRN,1,0,1,0
Jackson,"Henrietta Township, Precinct 1NW",Straight Party,,Green,GRN,1,1,0,0
Jackson,"Henrietta Township, Precinct 2",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Leoni Township, Precinct 1MC",Straight Party,,Green,GRN,4,2,2,0
Jackson,"Leoni Township, Precinct 2",Straight Party,,Green,GRN,6,5,1,0
Jackson,"Leoni Township, Precinct 3",Straight Party,,Green,GRN,2,1,1,0
Jackson,"Leoni Township, Precinct 4",Straight Party,,Green,GRN,3,2,0,1
Jackson,"Liberty Township, Precinct 1",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Liberty Township, Precinct 2",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Napoleon Township, Precinct 1NAP",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Napoleon Township, Precinct 2",Straight Party,,Green,GRN,3,0,3,0
Jackson,"Napoleon Township, Precinct 3NAP",Straight Party,,Green,GRN,2,0,2,0
Jackson,"Norvell Township, Precinct 1",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Norvell Township, Precinct 2COL",Straight Party,,Green,GRN,1,1,0,0
Jackson,"Parma Township, Precinct 1",Straight Party,,Green,GRN,2,2,0,0
Jackson,"Pulaski Township, Precinct 1",Straight Party,,Green,GRN,1,1,0,0
Jackson,"Rives Township, Precinct 1",Straight Party,,Green,GRN,1,1,0,0
Jackson,"Rives Township, Precinct 2",Straight Party,,Green,GRN,2,1,1,0
Jackson,"Sandstone Charter Township, Precinct 1",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",Straight Party,,Green,GRN,2,1,1,0
Jackson,"Sandstone Charter Township, Precinct 3",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 1",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 2",Straight Party,,Green,GRN,2,0,1,1
Jackson,"Spring Arbor Township, Precinct 3",Straight Party,,Green,GRN,4,2,2,0
Jackson,"Springport Township, Precinct 1",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Summit Township, Precinct 1JPS",Straight Party,,Green,GRN,2,2,0,0
Jackson,"Summit Township, Precinct 2",Straight Party,,Green,GRN,1,1,0,0
Jackson,"Summit Township, Precinct 3JPS",Straight Party,,Green,GRN,7,3,1,3
Jackson,"Summit Township, Precinct 4JPS",Straight Party,,Green,GRN,3,3,0,0
Jackson,"Summit Township, Precinct 5",Straight Party,,Green,GRN,1,0,0,1
Jackson,"Summit Township, Precinct 6",Straight Party,,Green,GRN,0,0,0,0
Jackson,"Summit Township, Precinct 7",Straight Party,,Green,GRN,2,1,1,0
Jackson,"Summit Township, Precinct 8",Straight Party,,Green,GRN,3,3,0,0
Jackson,"Tompkins Township, Precinct 1",Straight Party,,Green,GRN,2,1,0,1
Jackson,"Waterloo Township, Precinct 1",Straight Party,,Green,GRN,0,0,0,0
Jackson,"City of Jackson, Ward 1, Precinct 1",Straight Party,,Working Class,WCP,21,13,5,3
Jackson,"City of Jackson, Ward 2, Precinct 2",Straight Party,,Working Class,WCP,1,1,0,0
Jackson,"City of Jackson, Ward 2, Precinct 3",Straight Party,,Working Class,WCP,10,7,3,0
Jackson,"City of Jackson, Ward 3, Precinct 4",Straight Party,,Working Class,WCP,12,11,0,1
Jackson,"City of Jackson, Ward 3, Precinct 5",Straight Party,,Working Class,WCP,10,9,1,0
Jackson,"City of Jackson, Ward 4, Precinct 6",Straight Party,,Working Class,WCP,9,8,1,0
Jackson,"City of Jackson, Ward 4, Precinct 7",Straight Party,,Working Class,WCP,13,8,1,4
Jackson,"City of Jackson, Ward 5, Precinct 8",Straight Party,,Working Class,WCP,16,6,7,3
Jackson,"City of Jackson, Ward 6, Precinct 9",Straight Party,,Working Class,WCP,6,1,5,0
Jackson,"City of Jackson, Ward 6, Precinct 10",Straight Party,,Working Class,WCP,2,2,0,0
Jackson,"Blackman Charter Township, Precinct 1",Straight Party,,Working Class,WCP,13,8,3,2
Jackson,"Blackman Charter Township, Precinct 2NW",Straight Party,,Working Class,WCP,6,6,0,0
Jackson,"Blackman Charter Township, Precinct 3NW",Straight Party,,Working Class,WCP,9,5,4,0
Jackson,"Blackman Charter Township, Precinct 4NW",Straight Party,,Working Class,WCP,9,7,1,1
Jackson,"Blackman Charter Township, Precinct 5",Straight Party,,Working Class,WCP,7,3,3,1
Jackson,"Blackman Charter Township, Precinct 6NW",Straight Party,,Working Class,WCP,0,0,0,0
Jackson,"Columbia Township, Precinct 1",Straight Party,,Working Class,WCP,7,3,1,3
Jackson,"Columbia Township, Precinct 2",Straight Party,,Working Class,WCP,4,3,0,1
Jackson,"Columbia Township, Precinct 3COL",Straight Party,,Working Class,WCP,1,0,0,1
Jackson,"Concord Township, Precinct 1",Straight Party,,Working Class,WCP,6,3,3,0
Jackson,"Grass Lake Charter Township, Precinct 1",Straight Party,,Working Class,WCP,7,3,4,0
Jackson,"Grass Lake Charter Township, Precinct 2",Straight Party,,Working Class,WCP,3,1,2,0
Jackson,"Grass Lake Charter Township, Precinct 3VIL",Straight Party,,Working Class,WCP,3,2,1,0
Jackson,"Hanover Township, Precinct 1HH",Straight Party,,Working Class,WCP,4,2,2,0
Jackson,"Hanover Township, Precinct 2",Straight Party,,Working Class,WCP,3,1,2,0
Jackson,"Henrietta Township, Precinct 1NW",Straight Party,,Working Class,WCP,3,3,0,0
Jackson,"Henrietta Township, Precinct 2",Straight Party,,Working Class,WCP,5,4,0,1
Jackson,"Leoni Township, Precinct 1MC",Straight Party,,Working Class,WCP,10,7,3,0
Jackson,"Leoni Township, Precinct 2",Straight Party,,Working Class,WCP,10,5,4,1
Jackson,"Leoni Township, Precinct 3",Straight Party,,Working Class,WCP,2,1,1,0
Jackson,"Leoni Township, Precinct 4",Straight Party,,Working Class,WCP,10,4,3,3
Jackson,"Liberty Township, Precinct 1",Straight Party,,Working Class,WCP,2,0,0,2
Jackson,"Liberty Township, Precinct 2",Straight Party,,Working Class,WCP,3,3,0,0
Jackson,"Napoleon Township, Precinct 1NAP",Straight Party,,Working Class,WCP,9,8,1,0
Jackson,"Napoleon Township, Precinct 2",Straight Party,,Working Class,WCP,7,3,4,0
Jackson,"Napoleon Township, Precinct 3NAP",Straight Party,,Working Class,WCP,6,5,0,1
Jackson,"Norvell Township, Precinct 1",Straight Party,,Working Class,WCP,6,5,1,0
Jackson,"Norvell Township, Precinct 2COL",Straight Party,,Working Class,WCP,5,3,0,2
Jackson,"Parma Township, Precinct 1",Straight Party,,Working Class,WCP,11,8,0,3
Jackson,"Pulaski Township, Precinct 1",Straight Party,,Working Class,WCP,5,5,0,0
Jackson,"Rives Township, Precinct 1",Straight Party,,Working Class,WCP,3,2,1,0
Jackson,"Rives Township, Precinct 2",Straight Party,,Working Class,WCP,2,2,0,0
Jackson,"Sandstone Charter Township, Precinct 1",Straight Party,,Working Class,WCP,5,4,1,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",Straight Party,,Working Class,WCP,2,2,0,0
Jackson,"Sandstone Charter Township, Precinct 3",Straight Party,,Working Class,WCP,5,3,1,1
Jackson,"Spring Arbor Township, Precinct 1",Straight Party,,Working Class,WCP,3,2,1,0
Jackson,"Spring Arbor Township, Precinct 2",Straight Party,,Working Class,WCP,5,3,2,0
Jackson,"Spring Arbor Township, Precinct 3",Straight Party,,Working Class,WCP,12,7,3,2
Jackson,"Springport Township, Precinct 1",Straight Party,,Working Class,WCP,5,5,0,0
Jackson,"Summit Township, Precinct 1JPS",Straight Party,,Working Class,WCP,1,0,1,0
Jackson,"Summit Township, Precinct 2",Straight Party,,Working Class,WCP,2,2,0,0
Jackson,"Summit Township, Precinct 3JPS",Straight Party,,Working Class,WCP,7,3,3,1
Jackson,"Summit Township, Precinct 4JPS",Straight Party,,Working Class,WCP,2,0,2,0
Jackson,"Summit Township, Precinct 5",Straight Party,,Working Class,WCP,1,0,0,1
Jackson,"Summit Township, Precinct 6",Straight Party,,Working Class,WCP,5,3,2,0
Jackson,"Summit Township, Precinct 7",Straight Party,,Working Class,WCP,9,7,1,1
Jackson,"Summit Township, Precinct 8",Straight Party,,Working Class,WCP,7,4,0,3
Jackson,"Tompkins Township, Precinct 1",Straight Party,,Working Class,WCP,7,5,0,2
Jackson,"Waterloo Township, Precinct 1",Straight Party,,Working Class,WCP,5,5,0,0
Jackson,"City of Jackson, Ward 1, Precinct 1",Straight Party,,Natural Law,NLP,3,2,1,0
Jackson,"City of Jackson, Ward 2, Precinct 2",Straight Party,,Natural Law,NLP,3,2,1,0
Jackson,"City of Jackson, Ward 2, Precinct 3",Straight Party,,Natural Law,NLP,5,2,3,0
Jackson,"City of Jackson, Ward 3, Precinct 4",Straight Party,,Natural Law,NLP,4,4,0,0
Jackson,"City of Jackson, Ward 3, Precinct 5",Straight Party,,Natural Law,NLP,2,2,0,0
Jackson,"City of Jackson, Ward 4, Precinct 6",Straight Party,,Natural Law,NLP,2,2,0,0
Jackson,"City of Jackson, Ward 4, Precinct 7",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"City of Jackson, Ward 5, Precinct 8",Straight Party,,Natural Law,NLP,3,3,0,0
Jackson,"City of Jackson, Ward 6, Precinct 9",Straight Party,,Natural Law,NLP,2,2,0,0
Jackson,"City of Jackson, Ward 6, Precinct 10",Straight Party,,Natural Law,NLP,1,0,1,0
Jackson,"Blackman Charter Township, Precinct 1",Straight Party,,Natural Law,NLP,4,3,0,1
Jackson,"Blackman Charter Township, Precinct 2NW",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Blackman Charter Township, Precinct 3NW",Straight Party,,Natural Law,NLP,7,4,2,1
Jackson,"Blackman Charter Township, Precinct 4NW",Straight Party,,Natural Law,NLP,4,3,1,0
Jackson,"Blackman Charter Township, Precinct 5",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Blackman Charter Township, Precinct 6NW",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Columbia Township, Precinct 1",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Columbia Township, Precinct 2",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Columbia Township, Precinct 3COL",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Concord Township, Precinct 1",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Grass Lake Charter Township, Precinct 1",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 2",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 3VIL",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Hanover Township, Precinct 1HH",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Hanover Township, Precinct 2",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Henrietta Township, Precinct 1NW",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Henrietta Township, Precinct 2",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Leoni Township, Precinct 1MC",Straight Party,,Natural Law,NLP,2,1,1,0
Jackson,"Leoni Township, Precinct 2",Straight Party,,Natural Law,NLP,2,1,1,0
Jackson,"Leoni Township, Precinct 3",Straight Party,,Natural Law,NLP,2,2,0,0
Jackson,"Leoni Township, Precinct 4",Straight Party,,Natural Law,NLP,3,2,1,0
Jackson,"Liberty Township, Precinct 1",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Liberty Township, Precinct 2",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Napoleon Township, Precinct 1NAP",Straight Party,,Natural Law,NLP,2,0,2,0
Jackson,"Napoleon Township, Precinct 2",Straight Party,,Natural Law,NLP,2,1,0,1
Jackson,"Napoleon Township, Precinct 3NAP",Straight Party,,Natural Law,NLP,2,1,0,1
Jackson,"Norvell Township, Precinct 1",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Norvell Township, Precinct 2COL",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Parma Township, Precinct 1",Straight Party,,Natural Law,NLP,4,4,0,0
Jackson,"Pulaski Township, Precinct 1",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Rives Township, Precinct 1",Straight Party,,Natural Law,NLP,2,1,1,0
Jackson,"Rives Township, Precinct 2",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 1",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 3",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 1",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 2",Straight Party,,Natural Law,NLP,4,2,0,2
Jackson,"Spring Arbor Township, Precinct 3",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Springport Township, Precinct 1",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Summit Township, Precinct 1JPS",Straight Party,,Natural Law,NLP,0,0,0,0
Jackson,"Summit Township, Precinct 2",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Summit Township, Precinct 3JPS",Straight Party,,Natural Law,NLP,2,1,0,1
Jackson,"Summit Township, Precinct 4JPS",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Summit Township, Precinct 5",Straight Party,,Natural Law,NLP,2,0,1,1
Jackson,"Summit Township, Precinct 6",Straight Party,,Natural Law,NLP,1,1,0,0
Jackson,"Summit Township, Precinct 7",Straight Party,,Natural Law,NLP,3,0,3,0
Jackson,"Summit Township, Precinct 8",Straight Party,,Natural Law,NLP,2,2,0,0
Jackson,"Tompkins Township, Precinct 1",Straight Party,,Natural Law,NLP,2,2,0,0
Jackson,"Waterloo Township, Precinct 1",Straight Party,,Natural Law,NLP,1,0,1,0
Jackson,"City of Jackson, Ward 1, Precinct 1",President,,Kamala D. Harris,DEM,1159,578,419,162
Jackson,"City of Jackson, Ward 2, Precinct 2",President,,Kamala D. Harris,DEM,253,115,97,41
Jackson,"City of Jackson, Ward 2, Precinct 3",President,,Kamala D. Harris,DEM,631,288,259,84
Jackson,"City of Jackson, Ward 3, Precinct 4",President,,Kamala D. Harris,DEM,490,217,203,70
Jackson,"City of Jackson, Ward 3, Precinct 5",President,,Kamala D. Harris,DEM,579,223,257,99
Jackson,"City of Jackson, Ward 4, Precinct 6",President,,Kamala D. Harris,DEM,571,240,215,116
Jackson,"City of Jackson, Ward 4, Precinct 7",President,,Kamala D. Harris,DEM,479,203,186,90
Jackson,"City of Jackson, Ward 5, Precinct 8",President,,Kamala D. Harris,DEM,1082,408,466,208
Jackson,"City of Jackson, Ward 6, Precinct 9",President,,Kamala D. Harris,DEM,1015,390,438,187
