county,precinct,office,district,party,candidate,election_day,early_voting,votes
Alger,"Burt Township, Precinct 1",County Sheriff,,REP,Todd Brock,267,5,272
Alger,"Grand Island Township, Precinct 1",County Sheriff,,REP,Todd Brock,19,4,23
Alger,"Limestone Township, Precinct 1",County Sheriff,,REP,Todd Brock,179,18,197
Alger,"Mathias Township, Precinct 1",County Sheriff,,REP,Todd Brock,198,14,212
Alger,"Munising Township, Precinct 1",County Sheriff,,REP,Todd Brock,870,174,"1,044"
Alger,"Onota Township, Precinct 1",County Sheriff,,REP,Todd Brock,182,18,200
Alger,"Rock River Township, Precinct 1",County Sheriff,,REP,Todd Brock,435,83,518
Alger,"City of Munising, Precinct 1",County Sheriff,,,David LaMere,110,27,137
Alger,"AuTrain Township, Precinct 1",County Sheriff,,,David LaMere,85,32,117
Alger,"Burt Township, Precinct 1",County Sheriff,,,David LaMere,58,4,62
Alger,"Grand Island Township, Precinct 1",County Sheriff,,,David LaMere,3,0,3
Alger,"Limestone Township, Precinct 1",County Sheriff,,,David LaMere,45,3,48
Alger,"Mathias Township, Precinct 1",County Sheriff,,,David LaMere,62,2,64
Alger,"Munising Township, Precinct 1",County Sheriff,,,David LaMere,141,28,169
Alger,"Onota Township, Precinct 1",County Sheriff,,,David LaMere,66,5,71
Alger,"Rock River Township, Precinct 1",County Sheriff,,,David LaMere,157,37,194
Alger,"City of Munising, Precinct 1",County Clerk and Register of Deeds,,,Joel VandeVelde,625,135,760
Alger,"AuTrain Township, Precinct 1",County Clerk and Register of Deeds,,,Joel VandeVelde,380,94,474
Alger,"Burt Township, Precinct 1",County Clerk and Register of Deeds,,,Joel VandeVelde,224,8,232
Alger,"Grand Island Township, Precinct 1",County Clerk and Register of Deeds,,,Joel VandeVelde,21,3,24
Alger,"Limestone Township, Precinct 1",County Clerk and Register of Deeds,,,Joel VandeVelde,142,13,155
Alger,"Mathias Township, Precinct 1",County Clerk and Register of Deeds,,,Joel VandeVelde,195,9,204
Alger,"Munising Township, Precinct 1",County Clerk and Register of Deeds,,,Joel VandeVelde,688,136,824
Alger,"Onota Township, Precinct 1",County Clerk and Register of Deeds,,,Joel VandeVelde,171,18,189
Alger,"Rock River Township, Precinct 1",County Clerk and Register of Deeds,,,Joel VandeVelde,412,78,490
Alger,"City of Munising, Precinct 1",County Treasurer,,DEM,Pam Johnson,631,121,752
Alger,"AuTrain Township, Precinct 1",County Treasurer,,DEM,Pam Johnson,365,77,442
Alger,"Burt Township, Precinct 1",County Treasurer,,DEM,Pam Johnson,212,4,216
Alger,"Grand Island Township, Precinct 1",County Treasurer,,DEM,Pam Johnson,21,3,24
Alger,"Limestone Township, Precinct 1",County Treasurer,,DEM,Pam Johnson,159,10,169
Alger,"Mathias Township, Precinct 1",County Treasurer,,DEM,Pam Johnson,190,8,198
Alger,"Munising Township, Precinct 1",County Treasurer,,DEM,Pam Johnson,660,127,787
Alger,"Onota Township, Precinct 1",County Treasurer,,DEM,Pam Johnson,209,20,229
Alger,"Rock River Township, Precinct 1",County Treasurer,,DEM,Pam Johnson,450,71,521
Alger,"City of Munising, Precinct 1",County Road Commissioner,,REP,Scott LaCombe,586,132,718
Alger,"AuTrain Township, Precinct 1",County Road Commissioner,,REP,Scott LaCombe,442,117,559
Alger,"Burt Township, Precinct 1",County Road Commissioner,,REP,Scott LaCombe,217,7,224
Alger,"Grand Island Township, Precinct 1",County Road Commissioner,,REP,Scott LaCombe,14,4,18
Alger,"Limestone Township, Precinct 1",County Road Commissioner,,REP,Scott LaCombe,156,17,173
Alger,"Mathias Township, Precinct 1",County Road Commissioner,,REP,Scott LaCombe,174,16,190
Alger,"Munising Township, Precinct 1",County Road Commissioner,,REP,Scott LaCombe,804,171,975
Alger,"Onota Township, Precinct 1",County Road Commissioner,,REP,Scott LaCombe,167,21,188
Alger,"Rock River Township, Precinct 1",County Road Commissioner,,REP,Scott LaCombe,396,93,489
Alger,"City of Munising, Precinct 1",County Road Commissioner,,,Kris Uihlein,165,38,203
Alger,"AuTrain Township, Precinct 1",County Road Commissioner,,,Kris Uihlein,99,18,117
Alger,"Burt Township, Precinct 1",County Road Commissioner,,,Kris Uihlein,94,2,96
Alger,"Grand Island Township, Precinct 1",County Road Commissioner,,,Kris Uihlein,4,0,4
Alger,"Limestone Township, Precinct 1",County Road Commissioner,,,Kris Uihlein,53,3,56
Alger,"Mathias Township, Precinct 1",County Road Commissioner,,,Kris Uihlein,69,2,71
Alger,"Munising Township, Precinct 1",County Road Commissioner,,,Kris Uihlein,140,20,160
Alger,"Onota Township, Precinct 1",County Road Commissioner,,,Kris Uihlein,75,4,79
Alger,"Rock River Township, Precinct 1",County Road Commissioner,,,Kris Uihlein,136,18,154
