county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,Rasha Demashkieh,DEM,477,731,347,1555
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,Mark T. Gaffney,DEM,469,752,349,1570
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,Michael Busuito,REP,428,338,273,1039
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,Sunny Reddy,REP,432,334,273,1039
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,Farid Ishac,LIB,32,9,13,54
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,William Mohr II,UST,14,5,6,25
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,Sami Makhoul,GRE,29,14,6,49
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,Suzanne Roehrig,Working Class,65,40,22,127
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,Kathleen Oakford,NLP,18,20,8,46
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,Write-ins,,7,4,3,14
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",Governor of Wayne State University,,Under Votes,,369,329,176,874
Isabella,"City of Mt. Pleasant, Precinct 2",County Prosecuting Attorney,,Mark Kowalczyk,REP,779,655,453,1887
Isabella,"City of Mt. Pleasant, Precinct 2",County Prosecuting Attorney,,Write-ins,,43,20,12,75
Isabella,"City of Mt. Pleasant, Precinct 2",County Prosecuting Attorney,,Over Votes,,2,0,0,2
Isabella,"City of Mt. Pleasant, Precinct 2",County Prosecuting Attorney,,Under Votes,,346,613,273,1232
Isabella,"City of Mt. Pleasant, Precinct 2",County Sheriff,,Michael Main,REP,771,655,460,1886
Isabella,"City of Mt. Pleasant, Precinct 2",County Sheriff,,Write-ins,,48,22,12,82
Isabella,"City of Mt. Pleasant, Precinct 2",County Sheriff,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",County Sheriff,,Under Votes,,351,611,266,1228
Isabella,"City of Mt. Pleasant, Precinct 2",County Clerk,,Patti Sandel,DEM,561,781,376,1718
Isabella,"City of Mt. Pleasant, Precinct 2",County Clerk,,Minde B. Lux,REP,546,451,340,1337
Isabella,"City of Mt. Pleasant, Precinct 2",County Clerk,,Write-ins,,3,2,1,6
Isabella,"City of Mt. Pleasant, Precinct 2",County Clerk,,Over Votes,,2,0,0,2
Isabella,"City of Mt. Pleasant, Precinct 2",County Clerk,,Under Votes,,58,54,21,133
Isabella,"City of Mt. Pleasant, Precinct 2",County Treasurer,,Kathleen M. Schafer,REP,766,623,445,1834
Isabella,"City of Mt. Pleasant, Precinct 2",County Treasurer,,Write-ins,,41,20,11,72
Isabella,"City of Mt. Pleasant, Precinct 2",County Treasurer,,Over Votes,,0,2,1,3
Isabella,"City of Mt. Pleasant, Precinct 2",County Treasurer,,Under Votes,,363,643,281,1287
Isabella,"City of Mt. Pleasant, Precinct 2",County Register of Deeds,,Karen R. Jackson,REP,758,618,443,1819
Isabella,"City of Mt. Pleasant, Precinct 2",County Register of Deeds,,Write-ins,,43,20,12,75
Isabella,"City of Mt. Pleasant, Precinct 2",County Register of Deeds,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",County Register of Deeds,,Under Votes,,369,650,283,1302
Isabella,"City of Mt. Pleasant, Precinct 2",County Road Commissioner,,Bob Busch,DEM,552,821,403,1776
Isabella,"City of Mt. Pleasant, Precinct 2",County Road Commissioner,,Kelly D. Beltinck,REP,573,467,349,1389
Isabella,"City of Mt. Pleasant, Precinct 2",County Road Commissioner,,Patrick J. Recker,REP,481,375,285,1141
Isabella,"City of Mt. Pleasant, Precinct 2",County Road Commissioner,,Write-ins,,9,10,4,23
Isabella,"City of Mt. Pleasant, Precinct 2",County Road Commissioner,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",County Road Commissioner,,Under Votes,,724,903,435,2062
Isabella,"City of Mt. Pleasant, Precinct 2",County Drain Commissioner,,Ryon Skalitzky,DEM,540,780,383,1703
Isabella,"City of Mt. Pleasant, Precinct 2",County Drain Commissioner,,Robert J. Willoughby,REP,533,417,312,1262
Isabella,"City of Mt. Pleasant, Precinct 2",County Drain Commissioner,,Write-ins,,5,3,3,11
Isabella,"City of Mt. Pleasant, Precinct 2",County Drain Commissioner,,Over Votes,,1,1,0,2
Isabella,"City of Mt. Pleasant, Precinct 2",County Drain Commissioner,,Under Votes,,91,87,40,218
Isabella,"City of Mt. Pleasant, Precinct 2",County Commissioner 5th District,,James Moreno,DEM,292,421,177,890
Isabella,"City of Mt. Pleasant, Precinct 2",County Commissioner 5th District,,Dave Verwey,REP,252,179,150,581
Isabella,"City of Mt. Pleasant, Precinct 2",County Commissioner 5th District,,David F. McGuire,NPA,119,124,52,295
Isabella,"City of Mt. Pleasant, Precinct 2",County Commissioner 5th District,,Write-ins,,2,1,1,4
Isabella,"City of Mt. Pleasant, Precinct 2",County Commissioner 5th District,,Over Votes,,0,1,1,2
Isabella,"City of Mt. Pleasant, Precinct 2",County Commissioner 5th District,,Under Votes,,50,42,7,99
Isabella,"City of Mt. Pleasant, Precinct 2",County Commissioner 6th District,,Steve Swaney,DEM,295,381,217,893
Isabella,"City of Mt. Pleasant, Precinct 2",County Commissioner 6th District,,Write-ins,,25,9,9,43
Isabella,"City of Mt. Pleasant, Precinct 2",County Commissioner 6th District,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",County Commissioner 6th District,,Under Votes,,135,130,124,389
Isabella,"City of Mt. Pleasant, Precinct 2",Justice of Supreme Court 8 Year Term,,Andrew Fink,,295,241,207,743
Isabella,"City of Mt. Pleasant, Precinct 2",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,578,801,376,1755
Isabella,"City of Mt. Pleasant, Precinct 2",Justice of Supreme Court 8 Year Term,,Write-ins,,19,7,7,33
Isabella,"City of Mt. Pleasant, Precinct 2",Justice of Supreme Court 8 Year Term,,Over Votes,,0,1,0,1
Isabella,"City of Mt. Pleasant, Precinct 2",Justice of Supreme Court 8 Year Term,,Under Votes,,278,238,148,664
Isabella,"City of Mt. Pleasant, Precinct 2",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,555,781,371,1707
Isabella,"City of Mt. Pleasant, Precinct 2",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,313,264,212,789
Isabella,"City of Mt. Pleasant, Precinct 2",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-ins,,15,7,3,25
Isabella,"City of Mt. Pleasant, Precinct 2",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Votes,,287,236,152,675
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Stephen L. Borrello,,686,700,396,1782
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Write-ins,,26,10,9,45
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Under Votes,,458,578,333,1369
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,686,710,392,1788
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-ins,,22,7,11,40
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Votes,,0,1,0,1
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Votes,,462,570,335,1367
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Circuit Court 21st Circuit Non-Incumbent,,JEB Allen,,658,666,389,1713
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Circuit Court 21st Circuit Non-Incumbent,,Write-ins,,35,8,13,56
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Circuit Court 21st Circuit Non-Incumbent,,Over Votes,,0,1,0,1
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Circuit Court 21st Circuit Non-Incumbent,,Under Votes,,476,613,336,1425
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Probate Court Incumbent,,Stuart Black,,717,739,430,1886
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Probate Court Incumbent,,Write-ins,,27,9,9,45
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Probate Court Incumbent,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",Judge of Probate Court Incumbent,,Under Votes,,426,540,299,1265
Isabella,"City of Mt. Pleasant, Precinct 2",Mid Michigan College Board of Trustees 6 Year Term,,Richard Allen,,474,560,301,1335
Isabella,"City of Mt. Pleasant, Precinct 2",Mid Michigan College Board of Trustees 6 Year Term,,Karen Moore,,494,595,325,1414
Isabella,"City of Mt. Pleasant, Precinct 2",Mid Michigan College Board of Trustees 6 Year Term,,Lois Pittsley,,428,622,304,1354
Isabella,"City of Mt. Pleasant, Precinct 2",Mid Michigan College Board of Trustees 6 Year Term,,Write-ins,,44,20,12,76
Isabella,"City of Mt. Pleasant, Precinct 2",Mid Michigan College Board of Trustees 6 Year Term,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",Mid Michigan College Board of Trustees 6 Year Term,,Under Votes,,2069,2067,1272,5408
Isabella,"City of Mt. Pleasant, Precinct 2",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Michael W. Jankoviak,,644,660,361,1665
Isabella,"City of Mt. Pleasant, Precinct 2",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Write-ins,,24,5,8,37
Isabella,"City of Mt. Pleasant, Precinct 2",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Under Votes,,502,623,369,1494
Isabella,"City of Mt. Pleasant, Precinct 2",City of Mt. Pleasant Commissioner,,Brian Assmann,,451,442,263,1156
Isabella,"City of Mt. Pleasant, Precinct 2",City of Mt. Pleasant Commissioner,,Liz Busch,,495,685,343,1523
Isabella,"City of Mt. Pleasant, Precinct 2",City of Mt. Pleasant Commissioner,,Maureen Eke,,353,630,304,1287
Isabella,"City of Mt. Pleasant, Precinct 2",City of Mt. Pleasant Commissioner,,Amy Perschbacher,,393,597,281,1271
Isabella,"City of Mt. Pleasant, Precinct 2",City of Mt. Pleasant Commissioner,,Write-ins,,37,14,14,65
Isabella,"City of Mt. Pleasant, Precinct 2",City of Mt. Pleasant Commissioner,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",City of Mt. Pleasant Commissioner,,Under Votes,,1780,1496,1009,4285
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member 6 Year Term,,Madison Chapman,,404,419,246,1069
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member 6 Year Term,,Kristina Marie Hug,,401,421,219,1041
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member 6 Year Term,,Melissa Isaac,,353,553,277,1183
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member 6 Year Term,,Tamara Kobylarz,,214,364,178,756
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member 6 Year Term,,Write-ins,,34,5,5,44
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member 6 Year Term,,Over Votes,,6,28,2,36
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member 6 Year Term,,Under Votes,,928,786,549,2263
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Derek Snyder,,397,363,226,986
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Nathan C. Tomson,,361,534,272,1167
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Write-ins,,24,9,5,38
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 2",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Under Votes,,388,382,235,1005
Isabella,"City of Mt. Pleasant, Precinct 2",Isabella County Sheriff's Office Road Patrol Proposal,,Yes,,512,676,356,1544
Isabella,"City of Mt. Pleasant, Precinct 2",Isabella County Sheriff's Office Road Patrol Proposal,,No,,507,506,312,1325
Isabella,"City of Mt. Pleasant, Precinct 2",Isabella County Sheriff's Office Road Patrol Proposal,,Over Votes,,0,1,0,1
Isabella,"City of Mt. Pleasant, Precinct 2",Isabella County Sheriff's Office Road Patrol Proposal,,Under Votes,,151,105,70,326
Isabella,"City of Mt. Pleasant, Precinct 3A",Ballots Cast,,,,723,820,531,2074
Isabella,"City of Mt. Pleasant, Precinct 3A",President,,Kamala D. Harris,DEM,411,602,356,1369
Isabella,"City of Mt. Pleasant, Precinct 3A",President,,Donald J. Trump,REP,294,196,164,654
Isabella,"City of Mt. Pleasant, Precinct 3A",President,,Chase Oliver,LIB,5,7,6,18
Isabella,"City of Mt. Pleasant, Precinct 3A",President,,Randall Terry,UST,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 3A",President,,Jill Stein,GRE,6,2,0,8
Isabella,"City of Mt. Pleasant, Precinct 3A",President,,"Robert F. Kennedy, Jr.",NLP,2,3,3,8
Isabella,"City of Mt. Pleasant, Precinct 3A",President,,Joseph Kishore,NPA,0,1,0,1
Isabella,"City of Mt. Pleasant, Precinct 3A",President,,Cornel West,NPA,0,1,0,1
Isabella,"City of Mt. Pleasant, Precinct 3A",President,,Write-ins,,2,0,1,3
Isabella,"City of Mt. Pleasant, Precinct 3A",President,,Over Votes,,0,3,0,3
Isabella,"City of Mt. Pleasant, Precinct 3A",President,,Under Votes,,3,5,1,9
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. Senate,,Elissa Slotkin,DEM,402,569,350,1321
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. Senate,,Mike Rogers,REP,277,199,151,627
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. Senate,,Joseph Solis-Mullen,LIB,12,14,10,36
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. Senate,,Dave Stein,UST,2,0,1,3
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. Senate,,Douglas P. Marsh,GRE,5,7,5,17
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. Senate,,Doug Dern,NLP,2,2,3,7
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. Senate,,Write-ins,,2,1,2,5
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. Senate,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. Senate,,Under Votes,,21,28,9,58
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. House,2,Michael Lynch,DEM,365,551,343,1259
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. House,2,John R. Moolenaar,REP,281,209,152,642
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. House,2,Ben DeJong,LIB,21,19,18,58
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. House,2,Scott Adams,UST,7,6,2,15
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. House,2,Write-ins,,2,2,0,4
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. House,2,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 3A",U.S. House,2,Under Votes,,47,33,16,96
Isabella,"City of Mt. Pleasant, Precinct 3A",State House,92,Timothy Odykirk,DEM,398,576,361,1335
Isabella,"City of Mt. Pleasant, Precinct 3A",State House,92,Jerry Neyer,REP,268,207,149,624
Isabella,"City of Mt. Pleasant, Precinct 3A",State House,92,Write-ins,,3,3,1,7
Isabella,"City of Mt. Pleasant, Precinct 3A",State House,92,Over Votes,,0,2,0,2
Isabella,"City of Mt. Pleasant, Precinct 3A",State House,92,Under Votes,,54,32,20,106
Isabella,"City of Mt. Pleasant, Precinct 3A",Member of the State Board of Education,,Theodore Jones,DEM,344,524,324,1192
Isabella,"City of Mt. Pleasant, Precinct 3A",Member of the State Board of Education,,Adam Frederick Zemke,DEM,338,513,302,1153
Isabella,"City of Mt. Pleasant, Precinct 3A",Member of the State Board of Education,,Tom McMillin,REP,250,180,144,574
Isabella,"City of Mt. Pleasant, Precinct 3A",Member of the State Board of Education,,Nikki Snyder,REP,245,186,147,578
Isabella,"City of Mt. Pleasant, Precinct 3A",Member of the State Board of Education,,Scotty Boman,LIB,29,17,20,66
Isabella,"City of Mt. Pleasant, Precinct 3A",Member of the State Board of Education,,Ted Gerrard,UST,6,4,3,13
Isabella,"City of Mt. Pleasant, Precinct 3A",Member of the State Board of Education,,Christine C. Schwartz,UST,10,8,3,21
Isabella,"City of Mt. Pleasant, Precinct 3A",Member of the State Board of Education,,Mary Anne Hering,Working Class,43,33,31,107
Isabella,"City of Mt. Pleasant, Precinct 3A",Member of the State Board of Education,,Write-ins,,3,2,4,9
Isabella,"City of Mt. Pleasant, Precinct 3A",Member of the State Board of Education,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 3A",Member of the State Board of Education,,Under Votes,,177,173,84,434
Isabella,"City of Mt. Pleasant, Precinct 3A",Regent of the University of Michigan,,Denise Ilitch,DEM,347,531,323,1201
Isabella,"City of Mt. Pleasant, Precinct 3A",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,328,517,309,1154
Isabella,"City of Mt. Pleasant, Precinct 3A",Regent of the University of Michigan,,Carl Meyers,REP,254,191,161,606
Isabella,"City of Mt. Pleasant, Precinct 3A",Regent of the University of Michigan,,Sevag Vartanian,REP,216,171,134,521
Isabella,"City of Mt. Pleasant, Precinct 3A",Regent of the University of Michigan,,Andrew Chadderdon,LIB,31,21,14,66
Isabella,"City of Mt. Pleasant, Precinct 3A",Regent of the University of Michigan,,Donna M. Oetman,UST,25,15,10,50
Isabella,"City of Mt. Pleasant, Precinct 3A",Regent of the University of Michigan,,Write-ins,,5,4,4,13
Isabella,"City of Mt. Pleasant, Precinct 3A",Regent of the University of Michigan,,Over Votes,,0,0,0,0
Isabella,"City of Mt. Pleasant, Precinct 3A",Regent of the University of Michigan,,Under Votes,,238,190,107,535
Isabella,"City of Mt. Pleasant, Precinct 3A",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,339,524,319,1182
Isabella,"City of Mt. Pleasant, Precinct 3A",Trustee of Michigan State University,,Thomas Stallworth III,DEM,300,510,298,1108
Isabella,"City of Mt. Pleasant, Precinct 3A",Trustee of Michigan State University,,Mike Balow,REP,245,188,145,578
Isabella,"City of Mt. Pleasant, Precinct 3A",Trustee of Michigan State University,,Julie Maday,REP,239,177,142,558
Isabella,"City of Mt. Pleasant, Precinct 3A",Trustee of Michigan State University,,Grant T. Baker,LIB,21,18,17,56
Isabella,"City of Mt. Pleasant, Precinct 3A",Trustee of Michigan State University,,Janet M. Sanger,UST,14,7,7,28
Isabella,"City of Mt. Pleasant, Precinct 3A",Trustee of Michigan State University,,John Paul Sanger,UST,11,4,1,16
