county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Saginaw,"City of Saginaw, Precinct 4",Straight Party,,Democratic Party,DEM,260,211,49,520
Saginaw,"City of Saginaw, Precinct 4",Straight Party,,Republican Party,REP,33,23,12,68
Saginaw,"City of Saginaw, Precinct 4",Straight Party,,Libertarian Party,LIB,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",Straight Party,,U.S. Taxpayers Party,UST,1,0,0,1
Saginaw,"City of Saginaw, Precinct 4",Straight Party,,Green Party,GRE,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",Straight Party,,Working Class Party,WCP,1,1,0,2
Saginaw,"City of Saginaw, Precinct 4",Straight Party,,Natural Law Party,NLP,1,0,1,2
Saginaw,"City of Saginaw, Precinct 4",Straight Party,,Over Vote Count,,0,1,0,1
Saginaw,"City of Saginaw, Precinct 4",Straight Party,,Under Vote Count,,75,38,15,128
Saginaw,"City of Saginaw, Precinct 4",President,,Kamala D. Harris,DEM,309,238,61,608
Saginaw,"City of Saginaw, Precinct 4",President,,Donald J. Trump,REP,55,32,14,101
Saginaw,"City of Saginaw, Precinct 4",President,,Chase Oliver,LIB,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",President,,Randall Terry,UST,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",President,,Jill Stein,GRE,1,0,0,1
Saginaw,"City of Saginaw, Precinct 4",President,,Robert F. Kennedy Jr.,NLP,2,1,2,5
Saginaw,"City of Saginaw, Precinct 4",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",President,,Cornel West,NPA,2,0,0,2
Saginaw,"City of Saginaw, Precinct 4",President,,Write-in,,1,0,0,1
Saginaw,"City of Saginaw, Precinct 4",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",President,,Peter Sonski,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",President,,Over Vote Count,,1,1,0,2
Saginaw,"City of Saginaw, Precinct 4",President,,Under Vote Count,,0,2,0,2
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,Elissa Slotkin,DEM,298,236,61,595
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,Mike Rogers,REP,46,31,14,91
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,Joseph Solis-Mullen,LIB,2,1,0,3
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,Dave Stein,UST,8,2,0,10
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,Douglas P. Marsh,GRE,3,2,0,5
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,Doug Dern,NLP,2,0,0,2
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,Write-in,,2,0,1,3
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,Over Vote Count,,1,0,0,1
Saginaw,"City of Saginaw, Precinct 4",U.S. Senate,,Under Vote Count,,9,2,1,12
Saginaw,"City of Saginaw, Precinct 4",U.S. House,8,Kristen McDonald Rivet,DEM,305,235,60,600
Saginaw,"City of Saginaw, Precinct 4",U.S. House,8,Paul Junge,REP,37,32,13,82
Saginaw,"City of Saginaw, Precinct 4",U.S. House,8,Steve Barcelo,LIB,2,1,0,3
Saginaw,"City of Saginaw, Precinct 4",U.S. House,8,James Allen Little,UST,2,1,1,4
Saginaw,"City of Saginaw, Precinct 4",U.S. House,8,Jim Casha,GRE,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",U.S. House,8,Kathy Goodwin,WCP,14,1,0,15
Saginaw,"City of Saginaw, Precinct 4",U.S. House,8,Write-in,,2,0,2,4
Saginaw,"City of Saginaw, Precinct 4",U.S. House,8,Over Vote Count,,1,2,0,3
Saginaw,"City of Saginaw, Precinct 4",U.S. House,8,Under Vote Count,,8,2,1,11
Saginaw,"City of Saginaw, Precinct 4",State House,94,Amos O'Neal,DEM,318,244,64,626
Saginaw,"City of Saginaw, Precinct 4",State House,94,Robert E. Zelle,REP,40,27,11,78
Saginaw,"City of Saginaw, Precinct 4",State House,94,Write-in,,2,0,1,3
Saginaw,"City of Saginaw, Precinct 4",State House,94,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",State House,94,Under Vote Count,,11,3,1,15
Saginaw,"City of Saginaw, Precinct 4",Prosecuting Attorney,,John A. McColgan Jr.,DEM,323,246,64,633
Saginaw,"City of Saginaw, Precinct 4",Prosecuting Attorney,,Write-in,,8,4,2,14
Saginaw,"City of Saginaw, Precinct 4",Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",Prosecuting Attorney,,Under Vote Count,,40,24,11,75
Saginaw,"City of Saginaw, Precinct 4",Sheriff,,William L. Federspiel,DEM,314,242,63,619
Saginaw,"City of Saginaw, Precinct 4",Sheriff,,Jason Wise,REP,45,27,11,83
Saginaw,"City of Saginaw, Precinct 4",Sheriff,,Write-in,,1,1,1,3
Saginaw,"City of Saginaw, Precinct 4",Sheriff,,Over Vote Count,,0,1,0,1
Saginaw,"City of Saginaw, Precinct 4",Sheriff,,Under Vote Count,,11,3,2,16
Saginaw,"City of Saginaw, Precinct 4",County Clerk,,Vanessa Guerra,DEM,332,248,66,646
Saginaw,"City of Saginaw, Precinct 4",County Clerk,,Write-in,,7,4,1,12
Saginaw,"City of Saginaw, Precinct 4",County Clerk,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",County Clerk,,Under Vote Count,,32,22,10,64
Saginaw,"City of Saginaw, Precinct 4",County Treasurer,,Timothy Novak,DEM,324,248,66,638
Saginaw,"City of Saginaw, Precinct 4",County Treasurer,,Write-in,,10,2,1,13
Saginaw,"City of Saginaw, Precinct 4",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",County Treasurer,,Under Vote Count,,37,24,10,71
Saginaw,"City of Saginaw, Precinct 4",Register of Deeds,,Katie Albosta Kelly,DEM,325,249,66,640
Saginaw,"City of Saginaw, Precinct 4",Register of Deeds,,Write-in,,9,3,1,13
Saginaw,"City of Saginaw, Precinct 4",Register of Deeds,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 4",Register of Deeds,,Under Vote Count,,37,22,10,69
Saginaw,"City of Saginaw, Precinct 5",Ballots Cast,,,,319,217,55,591
Saginaw,"City of Saginaw, Precinct 5",Straight Party,,Democratic Party,DEM,263,171,38,472
Saginaw,"City of Saginaw, Precinct 5",Straight Party,,Republican Party,REP,18,14,4,36
Saginaw,"City of Saginaw, Precinct 5",Straight Party,,Libertarian Party,LIB,1,0,0,1
Saginaw,"City of Saginaw, Precinct 5",Straight Party,,U.S. Taxpayers Party,UST,1,0,0,1
Saginaw,"City of Saginaw, Precinct 5",Straight Party,,Green Party,GRE,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",Straight Party,,Working Class Party,WCP,1,1,1,3
Saginaw,"City of Saginaw, Precinct 5",Straight Party,,Natural Law Party,NLP,1,1,0,2
Saginaw,"City of Saginaw, Precinct 5",Straight Party,,Over Vote Count,,1,0,0,1
Saginaw,"City of Saginaw, Precinct 5",Straight Party,,Under Vote Count,,33,30,12,75
Saginaw,"City of Saginaw, Precinct 5",President,,Kamala D. Harris,DEM,285,192,46,523
Saginaw,"City of Saginaw, Precinct 5",President,,Donald J. Trump,REP,29,20,9,58
Saginaw,"City of Saginaw, Precinct 5",President,,Chase Oliver,LIB,0,1,0,1
Saginaw,"City of Saginaw, Precinct 5",President,,Randall Terry,UST,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",President,,Jill Stein,GRE,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",President,,Robert F. Kennedy Jr.,NLP,1,2,0,3
Saginaw,"City of Saginaw, Precinct 5",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",President,,Cornel West,NPA,2,0,0,2
Saginaw,"City of Saginaw, Precinct 5",President,,Write-in,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",President,,Peter Sonski,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",President,,Over Vote Count,,0,1,0,1
Saginaw,"City of Saginaw, Precinct 5",President,,Under Vote Count,,2,1,0,3
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,Elissa Slotkin,DEM,277,192,46,515
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,Mike Rogers,REP,27,15,6,48
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,Joseph Solis-Mullen,LIB,0,2,0,2
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,Dave Stein,UST,5,2,0,7
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,Douglas P. Marsh,GRE,1,1,1,3
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,Doug Dern,NLP,0,2,1,3
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,Write-in,,3,0,0,3
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",U.S. Senate,,Under Vote Count,,6,3,1,10
Saginaw,"City of Saginaw, Precinct 5",U.S. House,8,Kristen McDonald Rivet,DEM,273,189,47,509
Saginaw,"City of Saginaw, Precinct 5",U.S. House,8,Paul Junge,REP,20,16,6,42
Saginaw,"City of Saginaw, Precinct 5",U.S. House,8,Steve Barcelo,LIB,1,0,0,1
Saginaw,"City of Saginaw, Precinct 5",U.S. House,8,James Allen Little,UST,6,1,0,7
Saginaw,"City of Saginaw, Precinct 5",U.S. House,8,Jim Casha,GRE,1,0,1,2
Saginaw,"City of Saginaw, Precinct 5",U.S. House,8,Kathy Goodwin,WCP,11,6,1,18
Saginaw,"City of Saginaw, Precinct 5",U.S. House,8,Write-in,,2,1,0,3
Saginaw,"City of Saginaw, Precinct 5",U.S. House,8,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",U.S. House,8,Under Vote Count,,5,4,0,9
Saginaw,"City of Saginaw, Precinct 5",State House,94,Amos O'Neal,DEM,289,199,47,535
Saginaw,"City of Saginaw, Precinct 5",State House,94,Robert E. Zelle,REP,25,14,8,47
Saginaw,"City of Saginaw, Precinct 5",State House,94,Write-in,,1,0,0,1
Saginaw,"City of Saginaw, Precinct 5",State House,94,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",State House,94,Under Vote Count,,4,4,0,8
Saginaw,"City of Saginaw, Precinct 5",Prosecuting Attorney,,John A. McColgan Jr.,DEM,293,200,47,540
Saginaw,"City of Saginaw, Precinct 5",Prosecuting Attorney,,Write-in,,5,1,0,6
Saginaw,"City of Saginaw, Precinct 5",Prosecuting Attorney,,Over Vote Count,,0,1,0,1
Saginaw,"City of Saginaw, Precinct 5",Prosecuting Attorney,,Under Vote Count,,21,15,8,44
Saginaw,"City of Saginaw, Precinct 5",Sheriff,,William L. Federspiel,DEM,284,196,45,525
Saginaw,"City of Saginaw, Precinct 5",Sheriff,,Jason Wise,REP,25,17,9,51
Saginaw,"City of Saginaw, Precinct 5",Sheriff,,Write-in,,4,0,0,4
Saginaw,"City of Saginaw, Precinct 5",Sheriff,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",Sheriff,,Under Vote Count,,6,4,1,11
Saginaw,"City of Saginaw, Precinct 5",County Clerk,,Vanessa Guerra,DEM,295,201,49,545
Saginaw,"City of Saginaw, Precinct 5",County Clerk,,Write-in,,3,2,1,6
Saginaw,"City of Saginaw, Precinct 5",County Clerk,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",County Clerk,,Under Vote Count,,21,14,5,40
Saginaw,"City of Saginaw, Precinct 5",County Treasurer,,Timothy Novak,DEM,292,200,49,541
Saginaw,"City of Saginaw, Precinct 5",County Treasurer,,Write-in,,3,2,1,6
Saginaw,"City of Saginaw, Precinct 5",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",County Treasurer,,Under Vote Count,,24,15,5,44
Saginaw,"City of Saginaw, Precinct 5",Register of Deeds,,Katie Albosta Kelly,DEM,295,200,48,543
Saginaw,"City of Saginaw, Precinct 5",Register of Deeds,,Write-in,,1,2,1,4
Saginaw,"City of Saginaw, Precinct 5",Register of Deeds,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 5",Register of Deeds,,Under Vote Count,,23,15,6,44
Saginaw,"City of Saginaw, Precinct 6",Ballots Cast,,,,393,388,60,841
Saginaw,"City of Saginaw, Precinct 6",Straight Party,,Democratic Party,DEM,293,312,44,649
Saginaw,"City of Saginaw, Precinct 6",Straight Party,,Republican Party,REP,24,7,5,36
Saginaw,"City of Saginaw, Precinct 6",Straight Party,,Libertarian Party,LIB,2,1,0,3
Saginaw,"City of Saginaw, Precinct 6",Straight Party,,U.S. Taxpayers Party,UST,3,0,0,3
Saginaw,"City of Saginaw, Precinct 6",Straight Party,,Green Party,GRE,1,0,0,1
Saginaw,"City of Saginaw, Precinct 6",Straight Party,,Working Class Party,WCP,3,1,0,4
Saginaw,"City of Saginaw, Precinct 6",Straight Party,,Natural Law Party,NLP,2,0,0,2
Saginaw,"City of Saginaw, Precinct 6",Straight Party,,Over Vote Count,,3,3,0,6
Saginaw,"City of Saginaw, Precinct 6",Straight Party,,Under Vote Count,,62,64,11,137
Saginaw,"City of Saginaw, Precinct 6",President,,Kamala D. Harris,DEM,350,366,51,767
Saginaw,"City of Saginaw, Precinct 6",President,,Donald J. Trump,REP,31,13,8,52
Saginaw,"City of Saginaw, Precinct 6",President,,Chase Oliver,LIB,2,0,0,2
Saginaw,"City of Saginaw, Precinct 6",President,,Randall Terry,UST,0,0,1,1
Saginaw,"City of Saginaw, Precinct 6",President,,Jill Stein,GRE,1,0,0,1
Saginaw,"City of Saginaw, Precinct 6",President,,Robert F. Kennedy Jr.,NLP,1,0,0,1
Saginaw,"City of Saginaw, Precinct 6",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",President,,Cornel West,NPA,1,3,0,4
Saginaw,"City of Saginaw, Precinct 6",President,,Write-in,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",President,,Peter Sonski,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",President,,Over Vote Count,,4,4,0,8
Saginaw,"City of Saginaw, Precinct 6",President,,Under Vote Count,,3,2,0,5
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,Elissa Slotkin,DEM,335,361,51,747
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,Mike Rogers,REP,33,10,8,51
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,Joseph Solis-Mullen,LIB,4,0,0,4
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,Dave Stein,UST,5,2,0,7
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,Douglas P. Marsh,GRE,0,5,1,6
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,Doug Dern,NLP,4,2,0,6
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,Write-in,,3,0,0,3
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,Over Vote Count,,1,2,0,3
Saginaw,"City of Saginaw, Precinct 6",U.S. Senate,,Under Vote Count,,8,6,0,14
Saginaw,"City of Saginaw, Precinct 6",U.S. House,8,Kristen McDonald Rivet,DEM,325,356,51,732
Saginaw,"City of Saginaw, Precinct 6",U.S. House,8,Paul Junge,REP,26,7,7,40
Saginaw,"City of Saginaw, Precinct 6",U.S. House,8,Steve Barcelo,LIB,3,0,0,3
Saginaw,"City of Saginaw, Precinct 6",U.S. House,8,James Allen Little,UST,7,4,1,12
Saginaw,"City of Saginaw, Precinct 6",U.S. House,8,Jim Casha,GRE,0,2,0,2
Saginaw,"City of Saginaw, Precinct 6",U.S. House,8,Kathy Goodwin,WCP,19,9,0,28
Saginaw,"City of Saginaw, Precinct 6",U.S. House,8,Write-in,,2,0,0,2
Saginaw,"City of Saginaw, Precinct 6",U.S. House,8,Over Vote Count,,2,2,0,4
Saginaw,"City of Saginaw, Precinct 6",U.S. House,8,Under Vote Count,,9,8,1,18
Saginaw,"City of Saginaw, Precinct 6",State House,94,Amos O'Neal,DEM,354,373,53,780
Saginaw,"City of Saginaw, Precinct 6",State House,94,Robert E. Zelle,REP,27,10,6,43
Saginaw,"City of Saginaw, Precinct 6",State House,94,Write-in,,1,0,0,1
Saginaw,"City of Saginaw, Precinct 6",State House,94,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",State House,94,Under Vote Count,,11,5,1,17
Saginaw,"City of Saginaw, Precinct 6",Prosecuting Attorney,,John A. McColgan Jr.,DEM,356,369,53,778
Saginaw,"City of Saginaw, Precinct 6",Prosecuting Attorney,,Write-in,,10,4,2,16
Saginaw,"City of Saginaw, Precinct 6",Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",Prosecuting Attorney,,Under Vote Count,,27,15,5,47
Saginaw,"City of Saginaw, Precinct 6",Sheriff,,William L. Federspiel,DEM,328,365,53,746
Saginaw,"City of Saginaw, Precinct 6",Sheriff,,Jason Wise,REP,43,13,6,62
Saginaw,"City of Saginaw, Precinct 6",Sheriff,,Write-in,,7,2,0,9
Saginaw,"City of Saginaw, Precinct 6",Sheriff,,Over Vote Count,,0,1,0,1
Saginaw,"City of Saginaw, Precinct 6",Sheriff,,Under Vote Count,,15,7,1,23
Saginaw,"City of Saginaw, Precinct 6",County Clerk,,Vanessa Guerra,DEM,358,376,53,787
Saginaw,"City of Saginaw, Precinct 6",County Clerk,,Write-in,,10,2,2,14
Saginaw,"City of Saginaw, Precinct 6",County Clerk,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",County Clerk,,Under Vote Count,,25,10,5,40
Saginaw,"City of Saginaw, Precinct 6",County Treasurer,,Timothy Novak,DEM,356,372,53,781
Saginaw,"City of Saginaw, Precinct 6",County Treasurer,,Write-in,,11,4,2,17
Saginaw,"City of Saginaw, Precinct 6",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",County Treasurer,,Under Vote Count,,26,12,5,43
Saginaw,"City of Saginaw, Precinct 6",Register of Deeds,,Katie Albosta Kelly,DEM,359,375,53,787
Saginaw,"City of Saginaw, Precinct 6",Register of Deeds,,Write-in,,9,2,1,12
Saginaw,"City of Saginaw, Precinct 6",Register of Deeds,,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 6",Register of Deeds,,Under Vote Count,,25,11,6,42
Saginaw,"City of Saginaw, Precinct 7",Ballots Cast,,,,514,471,106,1091
Saginaw,"City of Saginaw, Precinct 7",Straight Party,,Democratic Party,DEM,390,394,81,865
Saginaw,"City of Saginaw, Precinct 7",Straight Party,,Republican Party,REP,39,11,10,60
Saginaw,"City of Saginaw, Precinct 7",Straight Party,,Libertarian Party,LIB,2,0,0,2
Saginaw,"City of Saginaw, Precinct 7",Straight Party,,U.S. Taxpayers Party,UST,3,3,0,6
Saginaw,"City of Saginaw, Precinct 7",Straight Party,,Green Party,GRE,2,1,0,3
Saginaw,"City of Saginaw, Precinct 7",Straight Party,,Working Class Party,WCP,7,2,0,9
Saginaw,"City of Saginaw, Precinct 7",Straight Party,,Natural Law Party,NLP,0,1,0,1
Saginaw,"City of Saginaw, Precinct 7",Straight Party,,Over Vote Count,,1,1,0,2
Saginaw,"City of Saginaw, Precinct 7",Straight Party,,Under Vote Count,,70,58,15,143
Saginaw,"City of Saginaw, Precinct 7",President,,Kamala D. Harris,DEM,442,449,93,984
Saginaw,"City of Saginaw, Precinct 7",President,,Donald J. Trump,REP,61,18,13,92
Saginaw,"City of Saginaw, Precinct 7",President,,Chase Oliver,LIB,1,0,0,1
Saginaw,"City of Saginaw, Precinct 7",President,,Randall Terry,UST,0,0,0,0
Saginaw,"City of Saginaw, Precinct 7",President,,Jill Stein,GRE,1,0,0,1
Saginaw,"City of Saginaw, Precinct 7",President,,Robert F. Kennedy Jr.,NLP,0,1,0,1
Saginaw,"City of Saginaw, Precinct 7",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"City of Saginaw, Precinct 7",President,,Cornel West,NPA,2,0,0,2
Saginaw,"City of Saginaw, Precinct 7",President,,Write-in,,4,0,0,4
Saginaw,"City of Saginaw, Precinct 7",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 7",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 7",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 7",President,,Peter Sonski,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 7",President,,Over Vote Count,,1,1,0,2
Saginaw,"City of Saginaw, Precinct 7",President,,Under Vote Count,,2,2,0,4
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,Elissa Slotkin,DEM,427,435,91,953
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,Mike Rogers,REP,57,23,13,93
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,Joseph Solis-Mullen,LIB,6,0,1,7
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,Dave Stein,UST,6,4,0,10
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,Douglas P. Marsh,GRE,5,2,0,7
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,Doug Dern,NLP,1,1,1,3
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,Write-in,,0,1,0,1
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,Over Vote Count,,0,2,0,2
Saginaw,"City of Saginaw, Precinct 7",U.S. Senate,,Under Vote Count,,12,3,0,15
Saginaw,"City of Saginaw, Precinct 7",U.S. House,8,Kristen McDonald Rivet,DEM,425,438,92,955
Saginaw,"City of Saginaw, Precinct 7",U.S. House,8,Paul Junge,REP,45,19,12,76
Saginaw,"City of Saginaw, Precinct 7",U.S. House,8,Steve Barcelo,LIB,6,0,0,6
Saginaw,"City of Saginaw, Precinct 7",U.S. House,8,James Allen Little,UST,6,3,0,9
Saginaw,"City of Saginaw, Precinct 7",U.S. House,8,Jim Casha,GRE,0,0,0,0
Saginaw,"City of Saginaw, Precinct 7",U.S. House,8,Kathy Goodwin,WCP,17,6,2,25
Saginaw,"City of Saginaw, Precinct 7",U.S. House,8,Write-in,,3,2,0,5
Saginaw,"City of Saginaw, Precinct 7",U.S. House,8,Over Vote Count,,1,0,0,1
Saginaw,"City of Saginaw, Precinct 7",U.S. House,8,Under Vote Count,,11,3,0,14
Saginaw,"City of Saginaw, Precinct 7",State House,94,Amos O'Neal,DEM,447,446,92,985
Saginaw,"City of Saginaw, Precinct 7",State House,94,Robert E. Zelle,REP,49,18,13,80
Saginaw,"City of Saginaw, Precinct 7",State House,94,Write-in,,2,1,0,3
Saginaw,"City of Saginaw, Precinct 7",State House,94,Over Vote Count,,0,0,0,0
Saginaw,"City of Saginaw, Precinct 7",State House,94,Under Vote Count,,16,6,1,23
Saginaw,"City of Saginaw, Precinct 7",Prosecuting Attorney,,John A. McColgan Jr.,DEM,463,449,92,1004
