county,precinct,office,district,candidate,party,early_voting,avcb,election_day,votes
Hillsdale,"Woodbridge Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,63,0,362,425
Hillsdale,"Woodbridge Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,2,0,2,4
Hillsdale,"Woodbridge Township, Precinct 1",U.S. Senate,,Dave Stein,UST,0,0,7,7
Hillsdale,"Woodbridge Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRN,1,0,1,2
Hillsdale,"Woodbridge Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,1,0,3,4
Hillsdale,"Woodbridge Township, Precinct 1",U.S. Senate,,James Chapman (W),,0,0,0,0
Hillsdale,"Woodbridge Township, Precinct 1",U.S. Senate,,Marcus A. Irvine (W),,0,0,0,0
Hillsdale,"Woodbridge Township, Precinct 1",U.S. Senate,,Valerie Lee Willis (W),,0,0,0,0
Hillsdale,"Woodbridge Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,6,0,57,63
Hillsdale,"Woodbridge Township, Precinct 1",U.S. House,5,Tim Walberg,REP,65,0,378,443
Hillsdale,"Woodbridge Township, Precinct 1",U.S. House,5,James Bronke,GRN,2,0,7,9
Hillsdale,"Woodbridge Township, Precinct 1",State House,35,Don Hicks,DEM,7,0,65,72
Hillsdale,"Woodbridge Township, Precinct 1",State House,35,Jennifer Wortz,REP,66,0,377,443
Hillsdale,"Woodbridge Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,7,0,58,65
Hillsdale,"Woodbridge Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,5,0,62,67
Hillsdale,"Woodbridge Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,63,0,343,406
Hillsdale,"Woodbridge Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,60,0,329,389
Hillsdale,"Woodbridge Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,1,0,5,6
Hillsdale,"Woodbridge Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,1,0,10,11
Hillsdale,"Woodbridge Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,1,0,6,7
Hillsdale,"Woodbridge Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,WCP,4,0,20,24
Hillsdale,"Woodbridge Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,6,0,56,62
Hillsdale,"Woodbridge Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,6,0,61,67
Hillsdale,"Woodbridge Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,63,0,348,411
Hillsdale,"Woodbridge Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,56,0,319,375
Hillsdale,"Woodbridge Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,3,0,7,10
Hillsdale,"Woodbridge Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,2,0,22,24
Hillsdale,"Woodbridge Township, Precinct 1",Regent of the University of Michigan,,Huwaida Arraf (W),,0,0,0,0
Hillsdale,"Woodbridge Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,7,0,61,68
Hillsdale,"Woodbridge Township, Precinct 1",Trustee of Michigan State University,,"Thomas Stallworth, III",DEM,4,0,57,61
Hillsdale,"Woodbridge Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,61,0,337,398
Hillsdale,"Woodbridge Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,59,0,326,385
Hillsdale,"Woodbridge Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,1,0,7,8
Hillsdale,"Woodbridge Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,2,0,11,13
Hillsdale,"Woodbridge Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,4,0,10,14
Hillsdale,"Woodbridge Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRN,0,0,5,5
Hillsdale,"Woodbridge Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,5,0,54,59
Hillsdale,"Woodbridge Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,7,0,60,67
Hillsdale,"Woodbridge Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,60,0,330,390
Hillsdale,"Woodbridge Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,REP,60,0,329,389
Hillsdale,"Woodbridge Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,LIB,0,0,7,7
Hillsdale,"Woodbridge Township, Precinct 1",Governor of Wayne State University,,"William Mohr, II",UST,1,0,13,14
Hillsdale,"Woodbridge Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,GRN,1,0,1,2
Hillsdale,"Woodbridge Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,WCP,2,0,12,14
Hillsdale,"Woodbridge Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,NLP,1,0,5,6
Hillsdale,"Woodbridge Township, Precinct 1",Prosecuting Attorney,,Jamie Wisniewski,REP,70,0,391,461
Hillsdale,"Woodbridge Township, Precinct 1",Sheriff,,Scott Hodshire,REP,69,0,406,475
Hillsdale,"Woodbridge Township, Precinct 1",Clerk,,Abe Dane,REP,70,0,397,467
Hillsdale,"Woodbridge Township, Precinct 1",Treasurer,,Stephenie Kyser,REP,70,0,393,463
Hillsdale,"Woodbridge Township, Precinct 1",Register of Deeds,,Nick Wheeler,REP,70,0,392,462
Hillsdale,"Woodbridge Township, Precinct 1",County Road Commissioner,,Mark Kline,REP,66,0,363,429
Hillsdale,"Woodbridge Township, Precinct 1",County Road Commissioner,,Michael Parney,REP,66,0,370,436
Hillsdale,"Woodbridge Township, Precinct 1",County Road Commissioner Partial Term Ending 12/31/2026,,Kathy Schmitt,REP,70,0,394,464
Hillsdale,"Woodbridge Township, Precinct 1",Drain Commissioner,,Matt Word,REP,68,0,407,475
Hillsdale,"Woodbridge Township, Precinct 1",Surveyor,,Michael Lodzinski,REP,68,0,394,462
Hillsdale,"Woodbridge Township, Precinct 1",County Commissioner 4th District,,Brad Benzing,REP,69,0,401,470
Hillsdale,"Woodbridge Township, Precinct 1",Supervisor,,Steve Sanders,REP,67,0,398,465
Hillsdale,"Woodbridge Township, Precinct 1",Clerk,,Martha J. Crow,REP,68,0,398,466
Hillsdale,"Woodbridge Township, Precinct 1",Treasurer,,Grace Reed,REP,68,0,404,472
Hillsdale,"Woodbridge Township, Precinct 1",Trustee,,Pete Leaders,REP,67,0,364,431
Hillsdale,"Woodbridge Township, Precinct 1",Trustee,,Charles Watkins,REP,62,0,385,447
Hillsdale,"Woodbridge Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,47,0,275,322
Hillsdale,"Woodbridge Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,17,0,93,110
Hillsdale,"Woodbridge Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,19,0,163,182
Hillsdale,"Woodbridge Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,36,0,175,211
Hillsdale,"Woodbridge Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Kirsten Frank Kelly,,37,0,226,263
Hillsdale,"Woodbridge Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Michael J. Riordan,,33,0,209,242
Hillsdale,"Woodbridge Township, Precinct 1",Judge of Probate Court Incumbent Position,,Michelle A. Bianchi,,51,0,320,371
Hillsdale,"Woodbridge Township, Precinct 1",Board Member Camden-Frontier School,,Chris Hibbard,,29,0,173,202
Hillsdale,"Woodbridge Township, Precinct 1",Board Member Camden-Frontier School,,Lynn Landers,,15,0,110,125
Hillsdale,"Woodbridge Township, Precinct 1",Board Member Camden-Frontier School,,Nathan D. VanAken,,42,0,225,267
Hillsdale,"Woodbridge Township, Precinct 1",Board Member Hillsdale Community Schools,,Jeremy Adams,,0,0,5,5
Hillsdale,"Woodbridge Township, Precinct 1",Board Member Hillsdale Community Schools,,Jordan C. Adams,,0,0,2,2
Hillsdale,"Woodbridge Township, Precinct 1",Board Member Hillsdale Community Schools,,Matthew Gordon,,0,0,5,5
Hillsdale,"Woodbridge Township, Precinct 1",Board Member Hillsdale Community Schools,,Christopher C. Sumnar,,0,0,5,5
Hillsdale,"Woodbridge Township, Precinct 1",Board Member Reading Community Schools,,Brian J. Kerspilo,,5,0,15,20
Hillsdale,"Woodbridge Township, Precinct 1",Board Member Reading Community Schools,,Randy W. Sanders,,3,0,12,15
Hillsdale,"Woodbridge Township, Precinct 1",Board Member Reading Community Schools Partial Term Ending 12/31/2026,,Nicole Pridgeon,,5,0,18,23
Hillsdale,"Wright Township, Precinct 1",Registered Voters,,,,,,,1097
Hillsdale,"Wright Township, Precinct 1",Ballots Cast,,,,,,,835
Hillsdale,"Wright Township, Precinct 1",Straight Party,,Democratic Party,DEM,4,0,89,93
Hillsdale,"Wright Township, Precinct 1",Straight Party,,Republican Party,REP,48,0,360,408
Hillsdale,"Wright Township, Precinct 1",Straight Party,,Libertarian Party,LIB,0,0,1,1
Hillsdale,"Wright Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,1,0,3,4
Hillsdale,"Wright Township, Precinct 1",Straight Party,,Green Party,GRN,0,0,1,1
Hillsdale,"Wright Township, Precinct 1",Straight Party,,Working Class Party,WCP,0,0,1,1
Hillsdale,"Wright Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,1,1
Hillsdale,"Wright Township, Precinct 1",President,,Kamala Harris Tim Walz,DEM,12,0,149,161
Hillsdale,"Wright Township, Precinct 1",President,,Donald J. Trump JD Vance,REP,74,0,588,662
Hillsdale,"Wright Township, Precinct 1",President,,Chase Oliver Mike ter Maat,LIB,0,0,0,0
Hillsdale,"Wright Township, Precinct 1",President,,Randall Terry Stephen E. Broden,UST,0,0,1,1
Hillsdale,"Wright Township, Precinct 1",President,,Jill Stein Rudolph Ware,GRN,0,0,3,3
Hillsdale,"Wright Township, Precinct 1",President,,"Robert F. Kennedy, Jr. Nicole Shanahan",NLP,0,0,4,4
Hillsdale,"Wright Township, Precinct 1",President,,Joseph Kishore Jerry White,,0,0,0,0
Hillsdale,"Wright Township, Precinct 1",President,,Cornel West Melina Abdullah,,0,0,0,0
Hillsdale,"Wright Township, Precinct 1",President,,Cherunda Lynn Fox (W),,0,0,0,0
Hillsdale,"Wright Township, Precinct 1",President,,Claudia De la Cruz (W),,0,0,0,0
Hillsdale,"Wright Township, Precinct 1",President,,Jay J. Bowman (W),,0,0,0,0
Hillsdale,"Wright Township, Precinct 1",President,,Peter Sonski (W),,0,0,0,0
Hillsdale,"Wright Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,11,0,142,153
Hillsdale,"Wright Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,71,0,555,626
Hillsdale,"Wright Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,0,0,9,9
Hillsdale,"Wright Township, Precinct 1",U.S. Senate,,Dave Stein,UST,0,0,7,7
Hillsdale,"Wright Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRN,0,0,7,7
Hillsdale,"Wright Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,0,0,4,4
Hillsdale,"Wright Township, Precinct 1",U.S. Senate,,James Chapman (W),,0,0,0,0
Hillsdale,"Wright Township, Precinct 1",U.S. Senate,,Marcus A. Irvine (W),,0,0,0,0
Hillsdale,"Wright Township, Precinct 1",U.S. Senate,,Valerie Lee Willis (W),,0,0,0,0
Hillsdale,"Wright Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,12,0,128,140
Hillsdale,"Wright Township, Precinct 1",U.S. House,5,Tim Walberg,REP,72,0,576,648
Hillsdale,"Wright Township, Precinct 1",U.S. House,5,James Bronke,GRN,0,0,14,14
Hillsdale,"Wright Township, Precinct 1",State House,35,Don Hicks,DEM,13,0,148,161
Hillsdale,"Wright Township, Precinct 1",State House,35,Jennifer Wortz,REP,72,0,562,634
Hillsdale,"Wright Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,10,0,130,140
Hillsdale,"Wright Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,10,0,122,132
Hillsdale,"Wright Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,67,0,506,573
Hillsdale,"Wright Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,64,0,489,553
Hillsdale,"Wright Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,1,0,17,18
Hillsdale,"Wright Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,2,0,15,17
Hillsdale,"Wright Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,1,0,15,16
Hillsdale,"Wright Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,WCP,4,0,28,32
Hillsdale,"Wright Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,11,0,131,142
Hillsdale,"Wright Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,10,0,130,140
Hillsdale,"Wright Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,70,0,519,589
Hillsdale,"Wright Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,61,0,462,523
Hillsdale,"Wright Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,0,0,30,30
Hillsdale,"Wright Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,3,0,27,30
Hillsdale,"Wright Township, Precinct 1",Regent of the University of Michigan,,Huwaida Arraf (W),,0,0,0,0
Hillsdale,"Wright Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,10,0,128,138
Hillsdale,"Wright Township, Precinct 1",Trustee of Michigan State University,,"Thomas Stallworth, III",DEM,9,0,119,128
Hillsdale,"Wright Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,69,0,510,579
Hillsdale,"Wright Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,64,0,482,546
Hillsdale,"Wright Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,0,0,16,16
Hillsdale,"Wright Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,0,0,22,22
Hillsdale,"Wright Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,1,0,16,17
Hillsdale,"Wright Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRN,1,0,7,8
Hillsdale,"Wright Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,10,0,119,129
Hillsdale,"Wright Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,9,0,125,134
Hillsdale,"Wright Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,62,0,483,545
Hillsdale,"Wright Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,REP,65,0,482,547
Hillsdale,"Wright Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,LIB,0,0,16,16
Hillsdale,"Wright Township, Precinct 1",Governor of Wayne State University,,"William Mohr, II",UST,4,0,29,33
Hillsdale,"Wright Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,GRN,1,0,9,10
Hillsdale,"Wright Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,WCP,2,0,20,22
Hillsdale,"Wright Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,NLP,0,0,7,7
Hillsdale,"Wright Township, Precinct 1",Prosecuting Attorney,,Jamie Wisniewski,REP,73,0,596,669
Hillsdale,"Wright Township, Precinct 1",Sheriff,,Scott Hodshire,REP,71,0,606,677
Hillsdale,"Wright Township, Precinct 1",Clerk,,Abe Dane,REP,75,0,600,675
Hillsdale,"Wright Township, Precinct 1",Treasurer,,Stephenie Kyser,REP,71,0,598,669
Hillsdale,"Wright Township, Precinct 1",Register of Deeds,,Nick Wheeler,REP,75,0,597,672
Hillsdale,"Wright Township, Precinct 1",County Road Commissioner,,Mark Kline,REP,72,0,562,634
Hillsdale,"Wright Township, Precinct 1",County Road Commissioner,,Michael Parney,REP,63,0,540,603
Hillsdale,"Wright Township, Precinct 1",County Road Commissioner Partial Term Ending 12/31/2026,,Kathy Schmitt,REP,75,0,589,664
Hillsdale,"Wright Township, Precinct 1",Drain Commissioner,,Matt Word,REP,74,0,602,676
Hillsdale,"Wright Township, Precinct 1",Surveyor,,Michael Lodzinski,REP,72,0,588,660
Hillsdale,"Wright Township, Precinct 1",County Commissioner 5th District,,Mary Lou Rolak,DEM,17,0,166,183
Hillsdale,"Wright Township, Precinct 1",County Commissioner 5th District,,Brent A. Leininger,REP,67,0,523,590
Hillsdale,"Wright Township, Precinct 1",Supervisor,,Frederick Horwath,REP,74,0,624,698
Hillsdale,"Wright Township, Precinct 1",Clerk,,Maghann C. Zimmerman,REP,71,0,615,686
Hillsdale,"Wright Township, Precinct 1",Treasurer,,Donald D. Achenbach,REP,75,0,606,681
Hillsdale,"Wright Township, Precinct 1",Trustee,,W. Thomas Kushmaul,REP,65,0,544,609
Hillsdale,"Wright Township, Precinct 1",Trustee,,William Edwin White,REP,65,0,560,625
Hillsdale,"Wright Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,50,0,357,407
Hillsdale,"Wright Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,21,0,198,219
Hillsdale,"Wright Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,19,0,223,242
Hillsdale,"Wright Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,42,0,306,348
Hillsdale,"Wright Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Kirsten Frank Kelly,,39,0,350,389
Hillsdale,"Wright Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Michael J. Riordan,,39,0,336,375
Hillsdale,"Wright Township, Precinct 1",Judge of Probate Court Incumbent Position,,Michelle A. Bianchi,,58,0,479,537
Hillsdale,"Wright Township, Precinct 1",President Village of Waldron,,Shawn Barnhart,,19,0,134,153
Hillsdale,"Wright Township, Precinct 1",President Village of Waldron,,Amanda S. Jaqua,,4,0,31,35
Hillsdale,"Wright Township, Precinct 1",President Village of Waldron,,Russ Platt,,5,0,52,57
Hillsdale,"Wright Township, Precinct 1",Treasurer Village of Waldron,,William Eugene Hall (W),,0,0,19,19
Hillsdale,"Wright Township, Precinct 1",Trustee Village of Waldron,,Brian Bernath,,12,0,126,138
Hillsdale,"Wright Township, Precinct 1",Trustee Village of Waldron,,Emil George Gravelle,,10,0,81,91
Hillsdale,"Wright Township, Precinct 1",Trustee Village of Waldron,,Allison Harwood,,7,0,104,111
Hillsdale,"Wright Township, Precinct 1",Trustee Village of Waldron,,Stacie Shamplo,,13,0,122,135
Hillsdale,"Wright Township, Precinct 1",Trustee Village of Waldron,,Dakota James Potter (W),,0,0,13,13
Hillsdale,"Wright Township, Precinct 1",Trustee Village of Waldron,,Ryan Aplin (W),,0,0,7,7
Hillsdale,"Wright Township, Precinct 1",Board Member Pittsford Area Schools,,Stacy G. Gamble,,3,0,29,32
Hillsdale,"Wright Township, Precinct 1",Board Member Pittsford Area Schools,,Nathan Wickard,,3,0,32,35
Hillsdale,"Wright Township, Precinct 1",Board Member Pittsford Area Schools Partial Term Ending 12/31/2026,,Jacob Wayne Drawe (W),,0,0,1,1
