county,precinct,office,district,candidate,party,absentee,election_day,votes
Macomb,CLINTON TOWNSHIP 34,Attorney General,,Ballots Cast,,,,899
Macomb,CLINTON TOWNSHIP 34,Attorney General,,Nessel,DEM,218,303,521
Macomb,CLINTON TOWNSHIP 34,Attorney General,,Van Sickle,UST,1,8,9
Macomb,CLINTON TOWNSHIP 34,Attorney General,,McHugh Jr.,LIB,3,20,23
Macomb,CLINTON TOWNSHIP 34,Attorney General,,DePerno,REP,85,239,324
Macomb,CLINTON TOWNSHIP 35,Attorney General,,Ballots Cast,,,,1276
Macomb,CLINTON TOWNSHIP 35,Attorney General,,Nessel,DEM,269,375,644
Macomb,CLINTON TOWNSHIP 35,Attorney General,,Van Sickle,UST,2,16,18
Macomb,CLINTON TOWNSHIP 35,Attorney General,,McHugh Jr.,LIB,2,19,21
Macomb,CLINTON TOWNSHIP 35,Attorney General,,DePerno,REP,148,406,554
Macomb,CLINTON TOWNSHIP 36,Attorney General,,Ballots Cast,,,,585
Macomb,CLINTON TOWNSHIP 36,Attorney General,,Nessel,DEM,127,152,279
Macomb,CLINTON TOWNSHIP 36,Attorney General,,Van Sickle,UST,3,3,6
Macomb,CLINTON TOWNSHIP 36,Attorney General,,McHugh Jr.,LIB,2,10,12
Macomb,CLINTON TOWNSHIP 36,Attorney General,,DePerno,REP,63,209,272
Macomb,CLINTON TOWNSHIP 37,Attorney General,,Ballots Cast,,,,1316
Macomb,CLINTON TOWNSHIP 37,Attorney General,,Nessel,DEM,352,380,732
Macomb,CLINTON TOWNSHIP 37,Attorney General,,Van Sickle,UST,8,6,14
Macomb,CLINTON TOWNSHIP 37,Attorney General,,McHugh Jr.,LIB,4,10,14
Macomb,CLINTON TOWNSHIP 37,Attorney General,,DePerno,REP,141,361,502
Macomb,CLINTON TOWNSHIP 38,Attorney General,,Ballots Cast,,,,1064
Macomb,CLINTON TOWNSHIP 38,Attorney General,,Nessel,DEM,308,406,714
Macomb,CLINTON TOWNSHIP 38,Attorney General,,Van Sickle,UST,2,2,4
Macomb,CLINTON TOWNSHIP 38,Attorney General,,McHugh Jr.,LIB,4,16,20
Macomb,CLINTON TOWNSHIP 38,Attorney General,,DePerno,REP,103,201,304
Macomb,CLINTON TOWNSHIP 39,Attorney General,,Ballots Cast,,,,1021
Macomb,CLINTON TOWNSHIP 39,Attorney General,,Nessel,DEM,250,301,551
Macomb,CLINTON TOWNSHIP 39,Attorney General,,Van Sickle,UST,2,10,12
Macomb,CLINTON TOWNSHIP 39,Attorney General,,McHugh Jr.,LIB,8,16,24
Macomb,CLINTON TOWNSHIP 39,Attorney General,,DePerno,REP,90,316,406
Macomb,CLINTON TOWNSHIP 40,Attorney General,,Ballots Cast,,,,1057
Macomb,CLINTON TOWNSHIP 40,Attorney General,,Nessel,DEM,233,313,546
Macomb,CLINTON TOWNSHIP 40,Attorney General,,Van Sickle,UST,1,18,19
Macomb,CLINTON TOWNSHIP 40,Attorney General,,McHugh Jr.,LIB,5,20,25
Macomb,CLINTON TOWNSHIP 40,Attorney General,,DePerno,REP,104,330,434
Macomb,CLINTON TOWNSHIP 41,Attorney General,,Ballots Cast,,,,673
Macomb,CLINTON TOWNSHIP 41,Attorney General,,Nessel,DEM,207,363,570
Macomb,CLINTON TOWNSHIP 41,Attorney General,,Van Sickle,UST,0,6,6
Macomb,CLINTON TOWNSHIP 41,Attorney General,,McHugh Jr.,LIB,1,8,9
Macomb,CLINTON TOWNSHIP 41,Attorney General,,DePerno,REP,14,53,67
Macomb,CLINTON TOWNSHIP 42,Attorney General,,Ballots Cast,,,,1249
Macomb,CLINTON TOWNSHIP 42,Attorney General,,Nessel,DEM,340,323,663
Macomb,CLINTON TOWNSHIP 42,Attorney General,,Van Sickle,UST,2,11,13
Macomb,CLINTON TOWNSHIP 42,Attorney General,,McHugh Jr.,LIB,5,22,27
Macomb,CLINTON TOWNSHIP 42,Attorney General,,DePerno,REP,164,342,506
Macomb,EASTPOINTE 01,Attorney General,,Ballots Cast,,,,765
Macomb,EASTPOINTE 01,Attorney General,,Nessel,DEM,251,346,597
Macomb,EASTPOINTE 01,Attorney General,,Van Sickle,UST,3,5,8
Macomb,EASTPOINTE 01,Attorney General,,McHugh Jr.,LIB,3,8,11
Macomb,EASTPOINTE 01,Attorney General,,DePerno,REP,44,93,137
Macomb,EASTPOINTE 02,Attorney General,,Ballots Cast,,,,1083
Macomb,EASTPOINTE 02,Attorney General,,Nessel,DEM,384,432,816
Macomb,EASTPOINTE 02,Attorney General,,Van Sickle,UST,3,5,8
Macomb,EASTPOINTE 02,Attorney General,,McHugh Jr.,LIB,9,10,19
Macomb,EASTPOINTE 02,Attorney General,,DePerno,REP,84,134,218
Macomb,EASTPOINTE 03,Attorney General,,Ballots Cast,,,,1000
Macomb,EASTPOINTE 03,Attorney General,,Nessel,DEM,283,405,688
Macomb,EASTPOINTE 03,Attorney General,,Van Sickle,UST,1,6,7
Macomb,EASTPOINTE 03,Attorney General,,McHugh Jr.,LIB,6,13,19
Macomb,EASTPOINTE 03,Attorney General,,DePerno,REP,88,165,253
Macomb,EASTPOINTE 04,Attorney General,,Ballots Cast,,,,985
Macomb,EASTPOINTE 04,Attorney General,,Nessel,DEM,329,358,687
Macomb,EASTPOINTE 04,Attorney General,,Van Sickle,UST,0,13,13
Macomb,EASTPOINTE 04,Attorney General,,McHugh Jr.,LIB,5,11,16
Macomb,EASTPOINTE 04,Attorney General,,DePerno,REP,88,159,247
Macomb,EASTPOINTE 05,Attorney General,,Ballots Cast,,,,979
Macomb,EASTPOINTE 05,Attorney General,,Nessel,DEM,247,451,698
Macomb,EASTPOINTE 05,Attorney General,,Van Sickle,UST,1,13,14
Macomb,EASTPOINTE 05,Attorney General,,McHugh Jr.,LIB,3,12,15
Macomb,EASTPOINTE 05,Attorney General,,DePerno,REP,63,166,229
Macomb,EASTPOINTE 06,Attorney General,,Ballots Cast,,,,996
Macomb,EASTPOINTE 06,Attorney General,,Nessel,DEM,314,420,734
Macomb,EASTPOINTE 06,Attorney General,,Van Sickle,UST,3,4,7
Macomb,EASTPOINTE 06,Attorney General,,McHugh Jr.,LIB,6,9,15
Macomb,EASTPOINTE 06,Attorney General,,DePerno,REP,73,137,210
Macomb,EASTPOINTE 07,Attorney General,,Ballots Cast,,,,885
Macomb,EASTPOINTE 07,Attorney General,,Nessel,DEM,315,458,773
Macomb,EASTPOINTE 07,Attorney General,,Van Sickle,UST,3,5,8
Macomb,EASTPOINTE 07,Attorney General,,McHugh Jr.,LIB,0,4,4
Macomb,EASTPOINTE 07,Attorney General,,DePerno,REP,41,44,85
Macomb,EASTPOINTE 08,Attorney General,,Ballots Cast,,,,1077
Macomb,EASTPOINTE 08,Attorney General,,Nessel,DEM,434,510,944
Macomb,EASTPOINTE 08,Attorney General,,Van Sickle,UST,2,5,7
Macomb,EASTPOINTE 08,Attorney General,,McHugh Jr.,LIB,2,9,11
Macomb,EASTPOINTE 08,Attorney General,,DePerno,REP,58,41,99
Macomb,EASTPOINTE 09,Attorney General,,Ballots Cast,,,,821
Macomb,EASTPOINTE 09,Attorney General,,Nessel,DEM,331,378,709
Macomb,EASTPOINTE 09,Attorney General,,Van Sickle,UST,3,3,6
Macomb,EASTPOINTE 09,Attorney General,,McHugh Jr.,LIB,0,4,4
Macomb,EASTPOINTE 09,Attorney General,,DePerno,REP,31,61,92
Macomb,EASTPOINTE 10,Attorney General,,Ballots Cast,,,,755
Macomb,EASTPOINTE 10,Attorney General,,Nessel,DEM,219,343,562
Macomb,EASTPOINTE 10,Attorney General,,Van Sickle,UST,3,4,7
Macomb,EASTPOINTE 10,Attorney General,,McHugh Jr.,LIB,2,7,9
Macomb,EASTPOINTE 10,Attorney General,,DePerno,REP,54,115,169
Macomb,EASTPOINTE 11,Attorney General,,Ballots Cast,,,,932
Macomb,EASTPOINTE 11,Attorney General,,Nessel,DEM,289,409,698
Macomb,EASTPOINTE 11,Attorney General,,Van Sickle,UST,2,6,8
Macomb,EASTPOINTE 11,Attorney General,,McHugh Jr.,LIB,1,10,11
Macomb,EASTPOINTE 11,Attorney General,,DePerno,REP,69,123,192
Macomb,EASTPOINTE 12,Attorney General,,Ballots Cast,,,,1322
Macomb,EASTPOINTE 12,Attorney General,,Nessel,DEM,470,492,962
Macomb,EASTPOINTE 12,Attorney General,,Van Sickle,UST,0,8,8
Macomb,EASTPOINTE 12,Attorney General,,McHugh Jr.,LIB,14,8,22
Macomb,EASTPOINTE 12,Attorney General,,DePerno,REP,107,184,291
Macomb,EASTPOINTE 13,Attorney General,,Ballots Cast,,,,491
Macomb,EASTPOINTE 13,Attorney General,,Nessel,DEM,193,214,407
Macomb,EASTPOINTE 13,Attorney General,,Van Sickle,UST,0,0,0
Macomb,EASTPOINTE 13,Attorney General,,McHugh Jr.,LIB,3,3,6
Macomb,EASTPOINTE 13,Attorney General,,DePerno,REP,40,29,69
Macomb,EASTPOINTE 14,Attorney General,,Ballots Cast,,,,934
Macomb,EASTPOINTE 14,Attorney General,,Nessel,DEM,356,382,738
Macomb,EASTPOINTE 14,Attorney General,,Van Sickle,UST,1,7,8
Macomb,EASTPOINTE 14,Attorney General,,McHugh Jr.,LIB,3,5,8
Macomb,EASTPOINTE 14,Attorney General,,DePerno,REP,72,89,161
Macomb,FRASER 01,Attorney General,,Ballots Cast,,,,806
Macomb,FRASER 01,Attorney General,,Nessel,DEM,162,220,382
Macomb,FRASER 01,Attorney General,,Van Sickle,UST,2,4,6
Macomb,FRASER 01,Attorney General,,McHugh Jr.,LIB,4,12,16
Macomb,FRASER 01,Attorney General,,DePerno,REP,92,275,367
Macomb,FRASER 02,Attorney General,,Ballots Cast,,,,1245
Macomb,FRASER 02,Attorney General,,Nessel,DEM,282,318,600
Macomb,FRASER 02,Attorney General,,Van Sickle,UST,1,0,1
Macomb,FRASER 02,Attorney General,,McHugh Jr.,LIB,4,9,13
Macomb,FRASER 02,Attorney General,,DePerno,REP,223,378,601
Macomb,FRASER 03,Attorney General,,Ballots Cast,,,,1353
Macomb,FRASER 03,Attorney General,,Nessel,DEM,373,371,744
Macomb,FRASER 03,Attorney General,,Van Sickle,UST,4,11,15
Macomb,FRASER 03,Attorney General,,McHugh Jr.,LIB,10,20,30
Macomb,FRASER 03,Attorney General,,DePerno,REP,132,388,520
Macomb,FRASER 04,Attorney General,,Ballots Cast,,,,1159
Macomb,FRASER 04,Attorney General,,Nessel,DEM,280,343,623
Macomb,FRASER 04,Attorney General,,Van Sickle,UST,6,8,14
Macomb,FRASER 04,Attorney General,,McHugh Jr.,LIB,2,9,11
Macomb,FRASER 04,Attorney General,,DePerno,REP,126,352,478
Macomb,FRASER 05,Attorney General,,Ballots Cast,,,,432
Macomb,FRASER 05,Attorney General,,Nessel,DEM,100,119,219
Macomb,FRASER 05,Attorney General,,Van Sickle,UST,0,3,3
Macomb,FRASER 05,Attorney General,,McHugh Jr.,LIB,1,7,8
Macomb,FRASER 05,Attorney General,,DePerno,REP,45,137,182
Macomb,FRASER 06,Attorney General,,Ballots Cast,,,,1354
Macomb,FRASER 06,Attorney General,,Nessel,DEM,392,267,659
Macomb,FRASER 06,Attorney General,,Van Sickle,UST,3,7,10
Macomb,FRASER 06,Attorney General,,McHugh Jr.,LIB,8,13,21
Macomb,FRASER 06,Attorney General,,DePerno,REP,223,384,607
Macomb,FRASER 07,Attorney General,,Ballots Cast,,,,727
Macomb,FRASER 07,Attorney General,,Nessel,DEM,216,196,412
Macomb,FRASER 07,Attorney General,,Van Sickle,UST,1,6,7
Macomb,FRASER 07,Attorney General,,McHugh Jr.,LIB,2,11,13
Macomb,FRASER 07,Attorney General,,DePerno,REP,92,175,267
Macomb,GROSSE POINTE SHORES 03,Attorney General,,Ballots Cast,,,,56
Macomb,GROSSE POINTE SHORES 03,Attorney General,,Nessel,DEM,,17,17
Macomb,GROSSE POINTE SHORES 03,Attorney General,,Van Sickle,UST,,0,0
Macomb,GROSSE POINTE SHORES 03,Attorney General,,McHugh Jr.,LIB,,0,0
Macomb,GROSSE POINTE SHORES 03,Attorney General,,DePerno,REP,,37,37
Macomb,HARRISON TOWNSHIP 01,Attorney General,,Ballots Cast,,,,1131
Macomb,HARRISON TOWNSHIP 01,Attorney General,,Nessel,DEM,298,261,559
Macomb,HARRISON TOWNSHIP 01,Attorney General,,Van Sickle,UST,2,4,6
Macomb,HARRISON TOWNSHIP 01,Attorney General,,McHugh Jr.,LIB,7,14,21
Macomb,HARRISON TOWNSHIP 01,Attorney General,,DePerno,REP,184,324,508
Macomb,HARRISON TOWNSHIP 02,Attorney General,,Ballots Cast,,,,1426
Macomb,HARRISON TOWNSHIP 02,Attorney General,,Nessel,DEM,441,331,772
Macomb,HARRISON TOWNSHIP 02,Attorney General,,Van Sickle,UST,3,5,8
Macomb,HARRISON TOWNSHIP 02,Attorney General,,McHugh Jr.,LIB,11,17,28
Macomb,HARRISON TOWNSHIP 02,Attorney General,,DePerno,REP,242,325,567
Macomb,HARRISON TOWNSHIP 03,Attorney General,,Ballots Cast,,,,1263
Macomb,HARRISON TOWNSHIP 03,Attorney General,,Nessel,DEM,288,217,505
Macomb,HARRISON TOWNSHIP 03,Attorney General,,Van Sickle,UST,4,6,10
Macomb,HARRISON TOWNSHIP 03,Attorney General,,McHugh Jr.,LIB,10,19,29
Macomb,HARRISON TOWNSHIP 03,Attorney General,,DePerno,REP,225,461,686
Macomb,HARRISON TOWNSHIP 04,Attorney General,,Ballots Cast,,,,1399
Macomb,HARRISON TOWNSHIP 04,Attorney General,,Nessel,DEM,351,275,626
Macomb,HARRISON TOWNSHIP 04,Attorney General,,Van Sickle,UST,3,7,10
Macomb,HARRISON TOWNSHIP 04,Attorney General,,McHugh Jr.,LIB,6,10,16
Macomb,HARRISON TOWNSHIP 04,Attorney General,,DePerno,REP,262,429,691
Macomb,HARRISON TOWNSHIP 05,Attorney General,,Ballots Cast,,,,1385
Macomb,HARRISON TOWNSHIP 05,Attorney General,,Nessel,DEM,275,158,433
Macomb,HARRISON TOWNSHIP 05,Attorney General,,Van Sickle,UST,3,1,4
Macomb,HARRISON TOWNSHIP 05,Attorney General,,McHugh Jr.,LIB,9,14,23
Macomb,HARRISON TOWNSHIP 05,Attorney General,,DePerno,REP,391,486,877
Macomb,HARRISON TOWNSHIP 06,Attorney General,,Ballots Cast,,,,1423
Macomb,HARRISON TOWNSHIP 06,Attorney General,,Nessel,DEM,373,321,694
Macomb,HARRISON TOWNSHIP 06,Attorney General,,Van Sickle,UST,8,5,13
Macomb,HARRISON TOWNSHIP 06,Attorney General,,McHugh Jr.,LIB,6,15,21
Macomb,HARRISON TOWNSHIP 06,Attorney General,,DePerno,REP,252,381,633
Macomb,HARRISON TOWNSHIP 07,Attorney General,,Ballots Cast,,,,1325
Macomb,HARRISON TOWNSHIP 07,Attorney General,,Nessel,DEM,324,246,570
Macomb,HARRISON TOWNSHIP 07,Attorney General,,Van Sickle,UST,3,4,7
Macomb,HARRISON TOWNSHIP 07,Attorney General,,McHugh Jr.,LIB,6,10,16
Macomb,HARRISON TOWNSHIP 07,Attorney General,,DePerno,REP,274,418,692
Macomb,HARRISON TOWNSHIP 08,Attorney General,,Ballots Cast,,,,870
Macomb,HARRISON TOWNSHIP 08,Attorney General,,Nessel,DEM,253,274,527
Macomb,HARRISON TOWNSHIP 08,Attorney General,,Van Sickle,UST,1,8,9
Macomb,HARRISON TOWNSHIP 08,Attorney General,,McHugh Jr.,LIB,2,9,11
Macomb,HARRISON TOWNSHIP 08,Attorney General,,DePerno,REP,83,219,302
Macomb,HARRISON TOWNSHIP 09,Attorney General,,Ballots Cast,,,,1231
Macomb,HARRISON TOWNSHIP 09,Attorney General,,Nessel,DEM,298,169,467
Macomb,HARRISON TOWNSHIP 09,Attorney General,,Van Sickle,UST,1,5,6
Macomb,HARRISON TOWNSHIP 09,Attorney General,,McHugh Jr.,LIB,4,3,7
Macomb,HARRISON TOWNSHIP 09,Attorney General,,DePerno,REP,297,421,718
Macomb,HARRISON TOWNSHIP 10,Attorney General,,Ballots Cast,,,,1143
Macomb,HARRISON TOWNSHIP 10,Attorney General,,Nessel,DEM,244,237,481
Macomb,HARRISON TOWNSHIP 10,Attorney General,,Van Sickle,UST,3,4,7
Macomb,HARRISON TOWNSHIP 10,Attorney General,,McHugh Jr.,LIB,1,12,13
Macomb,HARRISON TOWNSHIP 10,Attorney General,,DePerno,REP,230,365,595
Macomb,LENOX TOWNSHIP 01,Attorney General,,Ballots Cast,,,,916
Macomb,LENOX TOWNSHIP 01,Attorney General,,Nessel,DEM,136,109,245
Macomb,LENOX TOWNSHIP 01,Attorney General,,Van Sickle,UST,2,3,5
Macomb,LENOX TOWNSHIP 01,Attorney General,,McHugh Jr.,LIB,5,10,15
Macomb,LENOX TOWNSHIP 01,Attorney General,,DePerno,REP,200,416,616
Macomb,LENOX TOWNSHIP 02,Attorney General,,Ballots Cast,,,,1398
Macomb,LENOX TOWNSHIP 02,Attorney General,,Nessel,DEM,270,240,510
Macomb,LENOX TOWNSHIP 02,Attorney General,,Van Sickle,UST,7,5,12
Macomb,LENOX TOWNSHIP 02,Attorney General,,McHugh Jr.,LIB,8,15,23
Macomb,LENOX TOWNSHIP 02,Attorney General,,DePerno,REP,213,592,805
Macomb,LENOX TOWNSHIP 03,Attorney General,,Ballots Cast,,,,1554
Macomb,LENOX TOWNSHIP 03,Attorney General,,Nessel,DEM,341,457,798
Macomb,LENOX TOWNSHIP 03,Attorney General,,Van Sickle,UST,3,8,11
Macomb,LENOX TOWNSHIP 03,Attorney General,,McHugh Jr.,LIB,3,20,23
Macomb,LENOX TOWNSHIP 03,Attorney General,,DePerno,REP,112,544,656
Macomb,LENOX TOWNSHIP 04,Attorney General,,Ballots Cast,,,,614
Macomb,LENOX TOWNSHIP 04,Attorney General,,Nessel,DEM,83,223,306
Macomb,LENOX TOWNSHIP 04,Attorney General,,Van Sickle,UST,1,5,6
Macomb,LENOX TOWNSHIP 04,Attorney General,,McHugh Jr.,LIB,1,13,14
Macomb,LENOX TOWNSHIP 04,Attorney General,,DePerno,REP,40,224,264
Macomb,MACOMB TOWNSHIP 01,Attorney General,,Ballots Cast,,,,1222
Macomb,MACOMB TOWNSHIP 01,Attorney General,,Nessel,DEM,334,230,564
Macomb,MACOMB TOWNSHIP 01,Attorney General,,Van Sickle,UST,5,2,7
Macomb,MACOMB TOWNSHIP 01,Attorney General,,McHugh Jr.,LIB,4,14,18
Macomb,MACOMB TOWNSHIP 01,Attorney General,,DePerno,REP,211,384,595
Macomb,MACOMB TOWNSHIP 02,Attorney General,,Ballots Cast,,,,1103
Macomb,MACOMB TOWNSHIP 02,Attorney General,,Nessel,DEM,239,295,534
Macomb,MACOMB TOWNSHIP 02,Attorney General,,Van Sickle,UST,5,6,11
Macomb,MACOMB TOWNSHIP 02,Attorney General,,McHugh Jr.,LIB,4,19,23
Macomb,MACOMB TOWNSHIP 02,Attorney General,,DePerno,REP,160,340,500
Macomb,MACOMB TOWNSHIP 03,Attorney General,,Ballots Cast,,,,1497
Macomb,MACOMB TOWNSHIP 03,Attorney General,,Nessel,DEM,369,299,668
Macomb,MACOMB TOWNSHIP 03,Attorney General,,Van Sickle,UST,0,3,3
Macomb,MACOMB TOWNSHIP 03,Attorney General,,McHugh Jr.,LIB,6,15,21
Macomb,MACOMB TOWNSHIP 03,Attorney General,,DePerno,REP,208,556,764
Macomb,MACOMB TOWNSHIP 04,Attorney General,,Ballots Cast,,,,876
Macomb,MACOMB TOWNSHIP 04,Attorney General,,Nessel,DEM,254,136,390
Macomb,MACOMB TOWNSHIP 04,Attorney General,,Van Sickle,UST,2,3,5
Macomb,MACOMB TOWNSHIP 04,Attorney General,,McHugh Jr.,LIB,2,3,5
Macomb,MACOMB TOWNSHIP 04,Attorney General,,DePerno,REP,179,271,450
Macomb,MACOMB TOWNSHIP 05,Attorney General,,Ballots Cast,,,,935
Macomb,MACOMB TOWNSHIP 05,Attorney General,,Nessel,DEM,265,267,532
Macomb,MACOMB TOWNSHIP 05,Attorney General,,Van Sickle,UST,1,2,3
Macomb,MACOMB TOWNSHIP 05,Attorney General,,McHugh Jr.,LIB,2,6,8
Macomb,MACOMB TOWNSHIP 05,Attorney General,,DePerno,REP,106,260,366
Macomb,MACOMB TOWNSHIP 06,Attorney General,,Ballots Cast,,,,1072
Macomb,MACOMB TOWNSHIP 06,Attorney General,,Nessel,DEM,286,286,572
Macomb,MACOMB TOWNSHIP 06,Attorney General,,Van Sickle,UST,2,8,10
Macomb,MACOMB TOWNSHIP 06,Attorney General,,McHugh Jr.,LIB,9,7,16
Macomb,MACOMB TOWNSHIP 06,Attorney General,,DePerno,REP,151,299,450
Macomb,MACOMB TOWNSHIP 07,Attorney General,,Ballots Cast,,,,1455
Macomb,MACOMB TOWNSHIP 07,Attorney General,,Nessel,DEM,308,341,649
Macomb,MACOMB TOWNSHIP 07,Attorney General,,Van Sickle,UST,2,6,8
Macomb,MACOMB TOWNSHIP 07,Attorney General,,McHugh Jr.,LIB,9,16,25
Macomb,MACOMB TOWNSHIP 07,Attorney General,,DePerno,REP,198,511,709
Macomb,MACOMB TOWNSHIP 08,Attorney General,,Ballots Cast,,,,1584
Macomb,MACOMB TOWNSHIP 08,Attorney General,,Nessel,DEM,378,299,677
Macomb,MACOMB TOWNSHIP 08,Attorney General,,Van Sickle,UST,6,6,12
Macomb,MACOMB TOWNSHIP 08,Attorney General,,McHugh Jr.,LIB,1,19,20
Macomb,MACOMB TOWNSHIP 08,Attorney General,,DePerno,REP,269,546,815
Macomb,MACOMB TOWNSHIP 09,Attorney General,,Ballots Cast,,,,681
Macomb,MACOMB TOWNSHIP 09,Attorney General,,Nessel,DEM,129,154,283
Macomb,MACOMB TOWNSHIP 09,Attorney General,,Van Sickle,UST,2,2,4
Macomb,MACOMB TOWNSHIP 09,Attorney General,,McHugh Jr.,LIB,2,6,8
Macomb,MACOMB TOWNSHIP 09,Attorney General,,DePerno,REP,86,272,358
Macomb,MACOMB TOWNSHIP 10,Attorney General,,Ballots Cast,,,,1717
Macomb,MACOMB TOWNSHIP 10,Attorney General,,Nessel,DEM,455,332,787
Macomb,MACOMB TOWNSHIP 10,Attorney General,,Van Sickle,UST,3,5,8
Macomb,MACOMB TOWNSHIP 10,Attorney General,,McHugh Jr.,LIB,6,10,16
Macomb,MACOMB TOWNSHIP 10,Attorney General,,DePerno,REP,272,582,854
Macomb,MACOMB TOWNSHIP 11,Attorney General,,Ballots Cast,,,,1303
Macomb,MACOMB TOWNSHIP 11,Attorney General,,Nessel,DEM,318,255,573
Macomb,MACOMB TOWNSHIP 11,Attorney General,,Van Sickle,UST,6,7,13
Macomb,MACOMB TOWNSHIP 11,Attorney General,,McHugh Jr.,LIB,1,10,11
Macomb,MACOMB TOWNSHIP 11,Attorney General,,DePerno,REP,212,439,651
Macomb,MACOMB TOWNSHIP 12,Attorney General,,Ballots Cast,,,,654
Macomb,MACOMB TOWNSHIP 12,Attorney General,,Nessel,DEM,131,103,234
Macomb,MACOMB TOWNSHIP 12,Attorney General,,Van Sickle,UST,0,3,3
Macomb,MACOMB TOWNSHIP 12,Attorney General,,McHugh Jr.,LIB,3,3,6
Macomb,MACOMB TOWNSHIP 12,Attorney General,,DePerno,REP,103,282,385
Macomb,MACOMB TOWNSHIP 13,Attorney General,,Ballots Cast,,,,1853
Macomb,MACOMB TOWNSHIP 13,Attorney General,,Nessel,DEM,384,371,755
Macomb,MACOMB TOWNSHIP 13,Attorney General,,Van Sickle,UST,4,5,9
Macomb,MACOMB TOWNSHIP 13,Attorney General,,McHugh Jr.,LIB,5,13,18
Macomb,MACOMB TOWNSHIP 13,Attorney General,,DePerno,REP,303,713,1016
Macomb,MACOMB TOWNSHIP 14,Attorney General,,Ballots Cast,,,,1700
Macomb,MACOMB TOWNSHIP 14,Attorney General,,Nessel,DEM,374,373,747
Macomb,MACOMB TOWNSHIP 14,Attorney General,,Van Sickle,UST,2,5,7
Macomb,MACOMB TOWNSHIP 14,Attorney General,,McHugh Jr.,LIB,5,15,20
Macomb,MACOMB TOWNSHIP 14,Attorney General,,DePerno,REP,225,650,875
Macomb,MACOMB TOWNSHIP 15,Attorney General,,Ballots Cast,,,,1631
Macomb,MACOMB TOWNSHIP 15,Attorney General,,Nessel,DEM,323,295,618
Macomb,MACOMB TOWNSHIP 15,Attorney General,,Van Sickle,UST,3,9,12
Macomb,MACOMB TOWNSHIP 15,Attorney General,,McHugh Jr.,LIB,3,13,16
Macomb,MACOMB TOWNSHIP 15,Attorney General,,DePerno,REP,275,657,932
Macomb,MACOMB TOWNSHIP 16,Attorney General,,Ballots Cast,,,,1285
Macomb,MACOMB TOWNSHIP 16,Attorney General,,Nessel,DEM,294,221,515
Macomb,MACOMB TOWNSHIP 16,Attorney General,,Van Sickle,UST,3,6,9
Macomb,MACOMB TOWNSHIP 16,Attorney General,,McHugh Jr.,LIB,1,8,9
Macomb,MACOMB TOWNSHIP 16,Attorney General,,DePerno,REP,215,490,705
Macomb,MACOMB TOWNSHIP 17,Attorney General,,Ballots Cast,,,,1754
Macomb,MACOMB TOWNSHIP 17,Attorney General,,Nessel,DEM,396,383,779
Macomb,MACOMB TOWNSHIP 17,Attorney General,,Van Sickle,UST,4,4,8
Macomb,MACOMB TOWNSHIP 17,Attorney General,,McHugh Jr.,LIB,8,17,25
Macomb,MACOMB TOWNSHIP 17,Attorney General,,DePerno,REP,222,655,877
Macomb,MACOMB TOWNSHIP 18,Attorney General,,Ballots Cast,,,,611
Macomb,MACOMB TOWNSHIP 18,Attorney General,,Nessel,DEM,153,144,297
Macomb,MACOMB TOWNSHIP 18,Attorney General,,Van Sickle,UST,1,2,3
Macomb,MACOMB TOWNSHIP 18,Attorney General,,McHugh Jr.,LIB,5,3,8
Macomb,MACOMB TOWNSHIP 18,Attorney General,,DePerno,REP,46,238,284
Macomb,MACOMB TOWNSHIP 19,Attorney General,,Ballots Cast,,,,1503
Macomb,MACOMB TOWNSHIP 19,Attorney General,,Nessel,DEM,311,253,564
Macomb,MACOMB TOWNSHIP 19,Attorney General,,Van Sickle,UST,1,8,9
Macomb,MACOMB TOWNSHIP 19,Attorney General,,McHugh Jr.,LIB,7,15,22
Macomb,MACOMB TOWNSHIP 19,Attorney General,,DePerno,REP,261,562,823
Macomb,MACOMB TOWNSHIP 20,Attorney General,,Ballots Cast,,,,1560
Macomb,MACOMB TOWNSHIP 20,Attorney General,,Nessel,DEM,370,313,683
Macomb,MACOMB TOWNSHIP 20,Attorney General,,Van Sickle,UST,1,4,5
Macomb,MACOMB TOWNSHIP 20,Attorney General,,McHugh Jr.,LIB,7,10,17
Macomb,MACOMB TOWNSHIP 20,Attorney General,,DePerno,REP,242,572,814
Macomb,MACOMB TOWNSHIP 21,Attorney General,,Ballots Cast,,,,1276
Macomb,MACOMB TOWNSHIP 21,Attorney General,,Nessel,DEM,269,287,556
Macomb,MACOMB TOWNSHIP 21,Attorney General,,Van Sickle,UST,0,3,3
Macomb,MACOMB TOWNSHIP 21,Attorney General,,McHugh Jr.,LIB,3,5,8
Macomb,MACOMB TOWNSHIP 21,Attorney General,,DePerno,REP,163,497,660
Macomb,MACOMB TOWNSHIP 22,Attorney General,,Ballots Cast,,,,1288
Macomb,MACOMB TOWNSHIP 22,Attorney General,,Nessel,DEM,229,275,504
Macomb,MACOMB TOWNSHIP 22,Attorney General,,Van Sickle,UST,0,2,2
Macomb,MACOMB TOWNSHIP 22,Attorney General,,McHugh Jr.,LIB,0,13,13
Macomb,MACOMB TOWNSHIP 22,Attorney General,,DePerno,REP,156,562,718
Macomb,MACOMB TOWNSHIP 23,Attorney General,,Ballots Cast,,,,1539
