county,precinct,office,district,candidate,party,absentee,election_day,votes
Muskegon,"City of Muskegon, Precinct 8",State House,92,Terry J. Sabo,DEM,372,259,631
Muskegon,"City of Muskegon, Precinct 8",State House,92,Michael L. Haueisen,REP,70,96,166
Muskegon,"City of Muskegon, Precinct 8",State House,92,Over Votes,,0,0,0
Muskegon,City of Muskegon Precinct 9,Ballots Cast,,,,,,1133
Muskegon,City of Muskegon Precinct 9,Registered Voters,,,,,,2649
Muskegon,City of Muskegon Precinct 9,Straight Party,,Democratic Party,DEM,430,230,660
Muskegon,City of Muskegon Precinct 9,Straight Party,,Republican Party,REP,45,78,123
Muskegon,City of Muskegon Precinct 9,Straight Party,,Libertarian Party,LIB,4,3,7
Muskegon,City of Muskegon Precinct 9,Straight Party,,US Taxpayers Party,UST,0,3,3
Muskegon,City of Muskegon Precinct 9,Straight Party,,Working Class Party,WCP,5,4,9
Muskegon,City of Muskegon Precinct 9,Straight Party,,Green Party,GRN,0,3,3
Muskegon,City of Muskegon Precinct 9,Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,City of Muskegon Precinct 9,Straight Party,,Over Votes,,1,1,2
Muskegon,City of Muskegon Precinct 9,President,,Joseph R. Biden,DEM,591,308,899
Muskegon,City of Muskegon Precinct 9,President,,Donald J. Trump,REP,82,127,209
Muskegon,City of Muskegon Precinct 9,President,,Jo Jorgensen,LIB,4,7,11
Muskegon,City of Muskegon Precinct 9,President,,Don Blankenship,UST,0,1,1
Muskegon,City of Muskegon Precinct 9,President,,Howie Hawkins,GRN,0,4,4
Muskegon,City of Muskegon Precinct 9,President,,Rocky De La Fuente,NLP,2,0,2
Muskegon,City of Muskegon Precinct 9,President,,Brian T. Carrol (W),,0,0,0
Muskegon,City of Muskegon Precinct 9,President,,Jade Simmons (W),,0,0,0
Muskegon,City of Muskegon Precinct 9,President,,Kasey Wells (W),,0,0,0
Muskegon,City of Muskegon Precinct 9,President,,Tara Renee Hunter (W),,0,0,0
Muskegon,City of Muskegon Precinct 9,President,,Tom Hoefling (W),,0,0,0
Muskegon,City of Muskegon Precinct 9,President,,Over Votes,,1,1,2
Muskegon,City of Muskegon Precinct 9,U.S. Senate,,Gary Peters,DEM,558,279,837
Muskegon,City of Muskegon Precinct 9,U.S. Senate,,John James,REP,81,134,215
Muskegon,City of Muskegon Precinct 9,U.S. Senate,,Valerie L. Willis,UST,12,17,29
Muskegon,City of Muskegon Precinct 9,U.S. Senate,,Marcia Squier,GRN,14,13,27
Muskegon,City of Muskegon Precinct 9,U.S. Senate,,Doug Dern,NLP,3,2,5
Muskegon,City of Muskegon Precinct 9,U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,City of Muskegon Precinct 9,U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,City of Muskegon Precinct 9,U.S. Senate,,Over Votes,,2,1,3
Muskegon,City of Muskegon Precinct 9,U.S. House,2,Bryan Berghoef,DEM,545,271,816
Muskegon,City of Muskegon Precinct 9,U.S. House,2,Bill Huizenga,REP,100,146,246
Muskegon,City of Muskegon Precinct 9,U.S. House,2,Max Riekse,LIB,7,6,13
Muskegon,City of Muskegon Precinct 9,U.S. House,2,Gerald T. VanSickle,UST,5,7,12
Muskegon,City of Muskegon Precinct 9,U.S. House,2,Jean-Michel Creviere,GRN,8,13,21
Muskegon,City of Muskegon Precinct 9,U.S. House,2,Over Votes,,0,4,4
Muskegon,City of Muskegon Precinct 9,State House,92,Terry J. Sabo,DEM,587,316,903
Muskegon,City of Muskegon Precinct 9,State House,92,Michael L. Haueisen,REP,71,121,192
Muskegon,City of Muskegon Precinct 9,State House,92,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 10",Ballots Cast,,,,,,1449
Muskegon,"City of Muskegon, Precinct 10",Registered Voters,,,,,,2541
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Democratic Party,DEM,386,168,554
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Republican Party,REP,125,145,270
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Libertarian Party,LIB,3,7,10
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,US Taxpayers Party,UST,0,0,0
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Working Class Party,WCP,1,6,7
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Green Party,GRN,1,2,3
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Natural Law Party,NLP,0,2,2
Muskegon,"City of Muskegon, Precinct 10",Straight Party,,Over Votes,,1,0,1
Muskegon,"City of Muskegon, Precinct 10",President,,Joseph R. Biden,DEM,630,304,934
Muskegon,"City of Muskegon, Precinct 10",President,,Donald J. Trump,REP,218,247,465
Muskegon,"City of Muskegon, Precinct 10",President,,Jo Jorgensen,LIB,6,20,26
Muskegon,"City of Muskegon, Precinct 10",President,,Don Blankenship,UST,5,0,5
Muskegon,"City of Muskegon, Precinct 10",President,,Howie Hawkins,GRN,2,8,10
Muskegon,"City of Muskegon, Precinct 10",President,,Rocky De La Fuente,NLP,1,1,2
Muskegon,"City of Muskegon, Precinct 10",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 10",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 10",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 10",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 10",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 10",President,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 10",U.S. Senate,,Gary Peters,DEM,601,287,888
Muskegon,"City of Muskegon, Precinct 10",U.S. Senate,,John James,REP,232,253,485
Muskegon,"City of Muskegon, Precinct 10",U.S. Senate,,Valerie L. Willis,UST,9,8,17
Muskegon,"City of Muskegon, Precinct 10",U.S. Senate,,Marcia Squier,GRN,11,18,29
Muskegon,"City of Muskegon, Precinct 10",U.S. Senate,,Doug Dern,NLP,3,2,5
Muskegon,"City of Muskegon, Precinct 10",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 10",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 10",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 10",U.S. House,2,Bryan Berghoef,DEM,569,269,838
Muskegon,"City of Muskegon, Precinct 10",U.S. House,2,Bill Huizenga,REP,268,267,535
Muskegon,"City of Muskegon, Precinct 10",U.S. House,2,Max Riekse,LIB,10,9,19
Muskegon,"City of Muskegon, Precinct 10",U.S. House,2,Gerald T. VanSickle,UST,1,4,5
Muskegon,"City of Muskegon, Precinct 10",U.S. House,2,Jean-Michel Creviere,GRN,8,8,16
Muskegon,"City of Muskegon, Precinct 10",U.S. House,2,Over Votes,,1,1,2
Muskegon,"City of Muskegon, Precinct 10",State House,92,Terry J. Sabo,DEM,657,331,988
Muskegon,"City of Muskegon, Precinct 10",State House,92,Michael L. Haueisen,REP,188,222,410
Muskegon,"City of Muskegon, Precinct 10",State House,92,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 11",Ballots Cast,,,,,,1279
Muskegon,"City of Muskegon, Precinct 11",Registered Voters,,,,,,2125
Muskegon,"City of Muskegon, Precinct 11",Straight Party,,Democratic Party,DEM,365,132,497
Muskegon,"City of Muskegon, Precinct 11",Straight Party,,Republican Party,REP,127,147,274
Muskegon,"City of Muskegon, Precinct 11",Straight Party,,Libertarian Party,LIB,3,3,6
Muskegon,"City of Muskegon, Precinct 11",Straight Party,,US Taxpayers Party,UST,1,0,1
Muskegon,"City of Muskegon, Precinct 11",Straight Party,,Working Class Party,WCP,2,2,4
Muskegon,"City of Muskegon, Precinct 11",Straight Party,,Green Party,GRN,4,0,4
Muskegon,"City of Muskegon, Precinct 11",Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 11",Straight Party,,Over Votes,,1,0,1
Muskegon,"City of Muskegon, Precinct 11",President,,Joseph R. Biden,DEM,576,216,792
Muskegon,"City of Muskegon, Precinct 11",President,,Donald J. Trump,REP,218,243,461
Muskegon,"City of Muskegon, Precinct 11",President,,Jo Jorgensen,LIB,5,10,15
Muskegon,"City of Muskegon, Precinct 11",President,,Don Blankenship,UST,0,1,1
Muskegon,"City of Muskegon, Precinct 11",President,,Howie Hawkins,GRN,5,1,6
Muskegon,"City of Muskegon, Precinct 11",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 11",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 11",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 11",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 11",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 11",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 11",President,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 11",U.S. Senate,,Gary Peters,DEM,561,208,769
Muskegon,"City of Muskegon, Precinct 11",U.S. Senate,,John James,REP,210,243,453
Muskegon,"City of Muskegon, Precinct 11",U.S. Senate,,Valerie L. Willis,UST,10,6,16
Muskegon,"City of Muskegon, Precinct 11",U.S. Senate,,Marcia Squier,GRN,8,6,14
Muskegon,"City of Muskegon, Precinct 11",U.S. Senate,,Doug Dern,NLP,2,2,4
Muskegon,"City of Muskegon, Precinct 11",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 11",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 11",U.S. Senate,,Over Votes,,1,0,1
Muskegon,"City of Muskegon, Precinct 11",U.S. House,2,Bryan Berghoef,DEM,511,190,701
Muskegon,"City of Muskegon, Precinct 11",U.S. House,2,Bill Huizenga,REP,249,244,493
Muskegon,"City of Muskegon, Precinct 11",U.S. House,2,Max Riekse,LIB,8,14,22
Muskegon,"City of Muskegon, Precinct 11",U.S. House,2,Gerald T. VanSickle,UST,5,2,7
Muskegon,"City of Muskegon, Precinct 11",U.S. House,2,Jean-Michel Creviere,GRN,10,5,15
Muskegon,"City of Muskegon, Precinct 11",U.S. House,2,Over Votes,,1,2,3
Muskegon,"City of Muskegon, Precinct 11",State House,92,Terry J. Sabo,DEM,582,240,822
Muskegon,"City of Muskegon, Precinct 11",State House,92,Michael L. Haueisen,REP,196,206,402
Muskegon,"City of Muskegon, Precinct 11",State House,92,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 12",Ballots Cast,,,,,,1428
Muskegon,"City of Muskegon, Precinct 12",Registered Voters,,,,,,2013
Muskegon,"City of Muskegon, Precinct 12",Straight Party,,Democratic Party,DEM,364,143,507
Muskegon,"City of Muskegon, Precinct 12",Straight Party,,Republican Party,REP,101,153,254
Muskegon,"City of Muskegon, Precinct 12",Straight Party,,Libertarian Party,LIB,2,1,3
Muskegon,"City of Muskegon, Precinct 12",Straight Party,,US Taxpayers Party,UST,0,0,0
Muskegon,"City of Muskegon, Precinct 12",Straight Party,,Working Class Party,WCP,3,4,7
Muskegon,"City of Muskegon, Precinct 12",Straight Party,,Green Party,GRN,0,2,2
Muskegon,"City of Muskegon, Precinct 12",Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 12",Straight Party,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 12",President,,Joseph R. Biden,DEM,609,273,882
Muskegon,"City of Muskegon, Precinct 12",President,,Donald J. Trump,REP,206,299,505
Muskegon,"City of Muskegon, Precinct 12",President,,Jo Jorgensen,LIB,10,16,26
Muskegon,"City of Muskegon, Precinct 12",President,,Don Blankenship,UST,2,0,2
Muskegon,"City of Muskegon, Precinct 12",President,,Howie Hawkins,GRN,5,2,7
Muskegon,"City of Muskegon, Precinct 12",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 12",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 12",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 12",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 12",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 12",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 12",President,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 12",U.S. Senate,,Gary Peters,DEM,578,251,829
Muskegon,"City of Muskegon, Precinct 12",U.S. Senate,,John James,REP,219,318,537
Muskegon,"City of Muskegon, Precinct 12",U.S. Senate,,Valerie L. Willis,UST,9,6,15
Muskegon,"City of Muskegon, Precinct 12",U.S. Senate,,Marcia Squier,GRN,16,10,26
Muskegon,"City of Muskegon, Precinct 12",U.S. Senate,,Doug Dern,NLP,3,0,3
Muskegon,"City of Muskegon, Precinct 12",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 12",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 12",U.S. Senate,,Over Votes,,1,0,1
Muskegon,"City of Muskegon, Precinct 12",U.S. House,2,Bryan Berghoef,DEM,545,225,770
Muskegon,"City of Muskegon, Precinct 12",U.S. House,2,Bill Huizenga,REP,256,311,567
Muskegon,"City of Muskegon, Precinct 12",U.S. House,2,Max Riekse,LIB,10,21,31
Muskegon,"City of Muskegon, Precinct 12",U.S. House,2,Gerald T. VanSickle,UST,5,1,6
Muskegon,"City of Muskegon, Precinct 12",U.S. House,2,Jean-Michel Creviere,GRN,8,9,17
Muskegon,"City of Muskegon, Precinct 12",U.S. House,2,Over Votes,,0,1,1
Muskegon,"City of Muskegon, Precinct 12",State House,92,Terry J. Sabo,DEM,624,286,910
Muskegon,"City of Muskegon, Precinct 12",State House,92,Michael L. Haueisen,REP,184,273,457
Muskegon,"City of Muskegon, Precinct 12",State House,92,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 13",Ballots Cast,,,,,,1191
Muskegon,"City of Muskegon, Precinct 13",Registered Voters,,,,,,1748
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Democratic Party,DEM,262,139,401
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Republican Party,REP,69,174,243
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Libertarian Party,LIB,2,2,4
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,US Taxpayers Party,UST,0,0,0
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Working Class Party,WCP,1,2,3
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Green Party,GRN,0,1,1
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Natural Law Party,NLP,0,1,1
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Over Votes,,0,1,1
Muskegon,"City of Muskegon, Precinct 13",President,,Joseph R. Biden,DEM,474,222,696
Muskegon,"City of Muskegon, Precinct 13",President,,Donald J. Trump,REP,171,297,468
Muskegon,"City of Muskegon, Precinct 13",President,,Jo Jorgensen,LIB,7,7,14
Muskegon,"City of Muskegon, Precinct 13",President,,Don Blankenship,UST,0,0,0
Muskegon,"City of Muskegon, Precinct 13",President,,Howie Hawkins,GRN,4,3,7
Muskegon,"City of Muskegon, Precinct 13",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 13",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 13",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 13",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 13",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 13",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 13",President,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 13",U.S. Senate,,Gary Peters,DEM,464,216,680
Muskegon,"City of Muskegon, Precinct 13",U.S. Senate,,John James,REP,168,291,459
Muskegon,"City of Muskegon, Precinct 13",U.S. Senate,,Valerie L. Willis,UST,10,5,15
Muskegon,"City of Muskegon, Precinct 13",U.S. Senate,,Marcia Squier,GRN,3,10,13
Muskegon,"City of Muskegon, Precinct 13",U.S. Senate,,Doug Dern,NLP,2,2,4
Muskegon,"City of Muskegon, Precinct 13",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 13",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 13",U.S. Senate,,Over Votes,,0,1,1
Muskegon,"City of Muskegon, Precinct 13",U.S. House,2,Bryan Berghoef,DEM,427,203,630
Muskegon,"City of Muskegon, Precinct 13",U.S. House,2,Bill Huizenga,REP,191,293,484
Muskegon,"City of Muskegon, Precinct 13",U.S. House,2,Max Riekse,LIB,8,9,17
Muskegon,"City of Muskegon, Precinct 13",U.S. House,2,Gerald T. VanSickle,UST,6,5,11
Muskegon,"City of Muskegon, Precinct 13",U.S. House,2,Jean-Michel Creviere,GRN,7,8,15
Muskegon,"City of Muskegon, Precinct 13",U.S. House,2,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 13",State House,92,Terry J. Sabo,DEM,499,250,749
Muskegon,"City of Muskegon, Precinct 13",State House,92,Michael L. Haueisen,REP,138,262,400
Muskegon,"City of Muskegon, Precinct 13",State House,92,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 14",Ballots Cast,,,,,,1106
Muskegon,"City of Muskegon, Precinct 14",Registered Voters,,,,,,1321
Muskegon,"City of Muskegon, Precinct 14",Straight Party,,Democratic Party,DEM,256,61,317
Muskegon,"City of Muskegon, Precinct 14",Straight Party,,Republican Party,REP,117,103,220
Muskegon,"City of Muskegon, Precinct 14",Straight Party,,Libertarian Party,LIB,0,1,1
Muskegon,"City of Muskegon, Precinct 14",Straight Party,,US Taxpayers Party,UST,1,0,1
Muskegon,"City of Muskegon, Precinct 14",Straight Party,,Working Class Party,WCP,0,0,0
Muskegon,"City of Muskegon, Precinct 14",Straight Party,,Green Party,GRN,0,0,0
Muskegon,"City of Muskegon, Precinct 14",Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 14",Straight Party,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 14",President,,Joseph R. Biden,DEM,510,145,655
Muskegon,"City of Muskegon, Precinct 14",President,,Donald J. Trump,REP,237,197,434
Muskegon,"City of Muskegon, Precinct 14",President,,Jo Jorgensen,LIB,2,2,4
Muskegon,"City of Muskegon, Precinct 14",President,,Don Blankenship,UST,2,0,2
Muskegon,"City of Muskegon, Precinct 14",President,,Howie Hawkins,GRN,1,2,3
Muskegon,"City of Muskegon, Precinct 14",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 14",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 14",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 14",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 14",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 14",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 14",President,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 14",U.S. Senate,,Gary Peters,DEM,489,135,624
Muskegon,"City of Muskegon, Precinct 14",U.S. Senate,,John James,REP,253,209,462
Muskegon,"City of Muskegon, Precinct 14",U.S. Senate,,Valerie L. Willis,UST,6,2,8
Muskegon,"City of Muskegon, Precinct 14",U.S. Senate,,Marcia Squier,GRN,3,2,5
Muskegon,"City of Muskegon, Precinct 14",U.S. Senate,,Doug Dern,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 14",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 14",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 14",U.S. Senate,,Over Votes,,1,0,1
Muskegon,"City of Muskegon, Precinct 14",U.S. House,2,Bryan Berghoef,DEM,451,123,574
Muskegon,"City of Muskegon, Precinct 14",U.S. House,2,Bill Huizenga,REP,287,212,499
Muskegon,"City of Muskegon, Precinct 14",U.S. House,2,Max Riekse,LIB,3,4,7
Muskegon,"City of Muskegon, Precinct 14",U.S. House,2,Gerald T. VanSickle,UST,5,0,5
Muskegon,"City of Muskegon, Precinct 14",U.S. House,2,Jean-Michel Creviere,GRN,1,4,5
Muskegon,"City of Muskegon, Precinct 14",U.S. House,2,Over Votes,,0,1,1
Muskegon,"City of Muskegon, Precinct 14",State House,92,Terry J. Sabo,DEM,535,151,686
Muskegon,"City of Muskegon, Precinct 14",State House,92,Michael L. Haueisen,REP,203,179,382
Muskegon,"City of Muskegon, Precinct 14",State House,92,Over Votes,,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 1",Ballots Cast,,,,,,995
Muskegon,"City of Muskegon Heights, Precinct 1",Registered Voters,,,,,,2328
Muskegon,"City of Muskegon Heights, Precinct 1",Straight Party,,Democratic Party,DEM,442,315,757
Muskegon,"City of Muskegon Heights, Precinct 1",Straight Party,,Republican Party,REP,18,25,43
Muskegon,"City of Muskegon Heights, Precinct 1",Straight Party,,Libertarian Party,LIB,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 1",Straight Party,,US Taxpayers Party,UST,0,4,4
Muskegon,"City of Muskegon Heights, Precinct 1",Straight Party,,Working Class Party,WCP,0,2,2
Muskegon,"City of Muskegon Heights, Precinct 1",Straight Party,,Green Party,GRN,1,2,3
Muskegon,"City of Muskegon Heights, Precinct 1",Straight Party,,Natural Law Party,NLP,0,1,1
Muskegon,"City of Muskegon Heights, Precinct 1",Straight Party,,Over Votes,,1,1,2
Muskegon,"City of Muskegon Heights, Precinct 1",President,,Joseph R. Biden,DEM,530,386,916
Muskegon,"City of Muskegon Heights, Precinct 1",President,,Donald J. Trump,REP,27,39,66
Muskegon,"City of Muskegon Heights, Precinct 1",President,,Jo Jorgensen,LIB,1,2,3
Muskegon,"City of Muskegon Heights, Precinct 1",President,,Don Blankenship,UST,0,0,0
